"","id","created_time","snippet","headline","news_desk","company_name"
"241",3,"2009-12-17T11:41:38+0000","As Robert M. Morgenthau announced a major settlement with Credit Suisse, it was clear that the feud between the Manhattan district attorney and Mayor Michael R. Bloomberg, which erupted in part over how much of the $536 million settlement the city...","Credit Suisse Settlement Doesn’t End N.Y. Feud","Business","Chevron Corporation"
"242",4,"2009-12-17T04:29:21+0000","The feud between Mayor Michael R. Bloomberg and the district attorney, Robert M. Morgenthau, has escalated over the dispersal of money won by the city.","A Settlement, but No End to Mayor-Morgenthau Rift","Metro","Chevron Corporation"
"243",5,"2009-05-21T19:00:18+0000","Royal Dutch Shell will face charges of crimes against humanity in connection with Nigerian activists’ deaths.","Oil Industry Braces for Trial on Rights Abuses","Business","Chevron Corporation"
"244",6,"2009-12-22T12:22:39+0000","OPEC held its output quotas unchanged and called for greater compliance from some members whose overproduction could undercut efforts to support prices.","No Change in Oil Goal, but Cartel Is Watchful","Business","Chevron Corporation"
"245",7,"2009-11-16T15:53:20+0000","Devon Energy, the independent oil and gas firm, surprised many on Monday by announcing its plans to divest all of its offshore and international energy properties to concentrate on its domestic onshore energy businesses.","Devon Energy’s Asset Sale May Draw China’s Interest","Business","Chevron Corporation"
"246",8,"2009-04-30T12:25:36+0000","The company’s shares have lost 25 percent of their value in the last year, compared with a 37 percent drop on the Standard & Poor’s 500-stock index.","Lower Oil Prices Reduce Exxon’s Quarterly Profit","Business","Chevron Corporation"
"247",9,"2009-10-31T03:30:53+0000","With millions of Filipinos still reeling from the effects of successive typhoons, the price increases by the three largest oil companies in the country were criticized as greedy, callous and predatory.","Oil and Gas Price Increases Meet Opposition in Philippines","Business","Chevron Corporation"
"248",10,"2009-11-20T13:49:10+0000","Also in Morning Buzz: a coyote (or other creature) prowling around Queens; oranges heaved by Jude Law; and other headlines from local papers.","Your MetroCard May Be Sending You a Secret Message","Metro","Chevron Corporation"
"249",1,"2009-03-10T10:20:09+0000","","Technology and Telecom Shares Send Markets Lower","Business","Chevron Corporation"
"250",2,"2009-05-26T21:25:08+0000","With demand for gasoline, and the ethanol that goes into it, expected to rise, oil companies are trying to benefit.","Big Oil Warms to Ethanol and Biofuel Companies","Business","Chevron Corporation"
"251",3,"2009-03-09T08:03:07+0000","In a shift, the financial sector was the only corner of the market in positive territory in late trading, as shares of companies like Google, I.B.M., Verizon and AT&T all declined.","Technology and Telecom Shares Send Markets Lower","Business","Chevron Corporation"
"252",4,"2009-11-30T21:42:13+0000","A spokeswoman for the Florida Highway Patrol would not say whether the police were trying to obtain a search warrant for Tiger Woods’s medical records.","Woods, Not Talking to Police, to Skip Tournament","Sports","Chevron Corporation"
"253",5,"2009-12-24T01:29:55+0000","Falling demand for gas has the nation’s oil refiners mired in a crisis, and analysts say worse times may be ahead.","Chilly Climate for Oil Refiners","Business","Chevron Corporation"
"254",6,"2009-01-17T02:05:20+0000","This year’s Sundance Film Festival has a schedule that’s greener than Fifth Avenue on St. Patrick’s Day, but what’s the environmental impact of the festival itself?","The Films Are Green, but Is Sundance?","Culture","Chevron Corporation"
"255",7,"2009-10-29T12:23:40+0000","Exxon’s profit fell 68 percent in the third quarter, hurt by weakness at its production and development unit.","Exxon’s Earnings Reflect Decline in Energy Prices","Business","Chevron Corporation"
"256",8,"2009-10-30T05:00:00+0000","With millions of Filipinos still reeling from the effects of successive typhoons, the price increases by the three largest oil companies in the country were criticized as greedy, callous and predatory.","Oil and Gas Price Increases Meet Opposition in Philippines","International / Asia Pacific","Chevron Corporation"
"257",9,"2009-07-14T01:32:30+0000","The program is a joint venture with a biotech company founded by the genomics pioneer J. Craig Venter.","Exxon to Invest Millions to Make Fuel From Algae","Business","Chevron Corporation"
"258",10,"2009-12-28T20:20:03+0000","A nonprofit tracks emissions and persuades some companies to change policies before governments step in.","Emissions Disclosure as a Business Virtue","Business","Chevron Corporation"
"259",1,"2009-12-28T20:20:03+0000","A nonprofit tracks emissions and persuades some companies to change policies before governments step in.","Emissions Disclosure as a Business Virtue","Business","Chevron Corporation"
"260",2,"2009-10-12T08:07:19+0000","Few banks can use advice about navigating the federal government more than Citigroup — still, people inside and outside the bank say they were stunned when the lender enlisted the services last spring of Richard F. Hohlt, a longtime Washington ins...","Citigroup Calls in Richard F. Hohlt, Mr. Inside","Business","Chevron Corporation"
"261",3,"2009-10-12T08:07:19+0000","Few banks can use advice about navigating the federal government more than Citigroup -- still, people inside and outside the bank say they were stunned when the lender enlisted the services last spring of Richard F. Hohlt, a longtime Washington in...","Citigroup Calls in Richard F. Hohlt, Mr. Inside","None","Chevron Corporation"
"262",4,"2009-10-10T17:25:05+0000","Citigroup has raised some hackles by hiring a longtime Washington insider who critics say exacerbated the savings and loan crisis.","Citigroup Hires Mr. Inside","SundayBusiness","Chevron Corporation"
"263",5,"2009-02-21T21:56:26+0000","Total’s experience in Yemen shows how far an oil company will go to unearth new energy supplies.","Total, the French Oil Company, Places Its Bets Globally","SundayBusiness","Chevron Corporation"
"264",6,"2009-04-16T17:17:55+0000","Shai Agassi claims he has solved the electric-car problem. Now if he can just get the auto companies, a few national governments and millions of consumers to adopt his scheme.","Batteries Not Included","Magazine","Chevron Corporation"
"265",7,"2009-07-01T13:51:11+0000","In a sign of growing caution in the industry, production was halted on a high-profile film starring Brad Pitt just days before shooting was to begin.","Money Worries Kill A-List Film at Last Minute","Business","Chevron Corporation"
"266",8,"2009-08-19T01:23:26+0000","Companies say new policies from Washington could cost them billions of dollars and raise prices for consumers at the pump.","Oil Industry Backs Protests of Emissions Bill","Business","Chevron Corporation"
"267",9,"2009-04-16T12:37:56+0000","Feeling anxious about global warming and economic collapse? In towns like Sandpoint, Idaho, people are trying to look on the bright side of an America with less.","The End Is Near! (Yay!)","Magazine","Chevron Corporation"
"268",10,"2009-12-14T04:13:03+0000","To the Editor:.","Going Green for the Public Good, or Corporate?","Letters","Chevron Corporation"
"269",1,"2009-12-06T02:05:25+0000","Major U.S. companies are now a force for environmental progress.","Will Big Business Save the Earth?","OpEd","Chevron Corporation"
"270",2,"2009-05-02T01:15:43+0000","Chevron’s global production rose in the first quarter, but the recession took a heavy toll on overall results.","Lower Profit for Chevron","Business","Chevron Corporation"
"271",3,"2009-05-11T00:45:52+0000","Chevron learned that “60 Minutes” was preparing a potentially damaging report about contamination of the rain forest in Ecuador, so it hired a former journalist to produce its own favorable report.","When Chevron Hires Ex-Reporter to Investigate Pollution, Chevron Looks Good","Business","Chevron Corporation"
"272",4,"2009-09-30T13:52:30+0000","The oil company said that John S. Watson, currently vice chairman, will serve as chairman and chief executive, succeeding David J. O’Reilly.","Chevron Names Successor as Its Chief Steps Down","Business","Chevron Corporation"
"273",5,"2009-10-31T23:57:26+0000","A prosperity gap has helped galvanize segments of Richmond against the Chevron, the city’s biggest employer and taxpayer.","Richmond and Chevron Choose Fork in the Road","National","Chevron Corporation"
"274",6,"2009-05-15T02:34:16+0000","Chevron acquired Texaco, and with it the former oil fields that some say made them ill.","In Ecuador, Resentment of an Oil Company Oozes","Business","Chevron Corporation"
"275",7,"2009-10-16T23:36:09+0000","The bid by a Chinese company to buy stakes in a few drilling leases would be symbolically important as the first by China in the United States.","Chinese Company Is Near First Deal to Buy Stake in Oil Drilling Leases in Gulf of Mexico","Business","Chevron Corporation"
"276",8,"2009-12-17T12:30:48+0000","A look the relationship between big government and big business in Obama’s Washington.","Lessons in Obamanomics","OpEd","Chevron Corporation"
"277",9,"2009-01-30T13:27:19+0000","Exxon’s fourth-quarter income fell 33 percent as prices dropped, but its profit for the year was $45.2 billion, a record for an American corporation.","Exxon Posts Record 2008 Profit Despite Slip in 4th Quarter","Business","Chevron Corporation"
"278",10,"2009-09-08T23:19:14+0000","“Crude,” a thorough and impassioned documentary of environmentalist advocacy, focuses its gaze on production rather than consumption.","Big Oil’s Stain in the Amazon","Culture","Chevron Corporation"
"279",1,"2009-01-30T05:00:00+0000","","Exxon posts record 2008 profit despite slip in 4th quarter","IHT News","Chevron Corporation"
"280",2,"2009-03-11T02:16:52+0000","Mr. Cole doggedly covered major mergers and acquisitions in the 1970s and ’80s.","Robert J. Cole, Business Journalist, Dies at 83","Business","Chevron Corporation"
"281",3,"2009-06-08T21:39:43+0000","The European oil giant Shell had been accused of being complicit in the executions of the activist Ken Saro-Wiwa and other critics of Nigeria’s former government.","Shell to Pay $15.5 Million to Settle Nigerian Case","Business","Chevron Corporation"
"282",4,"2009-08-18T16:14:09+0000","A downtown theater in Houston is expected to be crowded today with oil company workers who will hear speakers claim that the Waxman-Markey climate change bill will destroy millions of American jobs and raise costs for consumers.","Companies Nudge Rally Against Climate Bill","","Chevron Corporation"
"283",5,"2009-08-18T16:14:09+0000","A downtown theater in Houston is expected to be crowded today with oil company workers who will hear speakers claim that the Waxman-Markey climate change bill will destroy millions of American jobs and raise costs for consumers.","Companies Nudge Rally Against Climate Bill","None","Chevron Corporation"
"284",6,"2009-01-12T05:00:00+0000","","U.S. markets down slightly as earnings season begins","IHT News","Chevron Corporation"
"285",7,"2009-01-30T05:00:00+0000","","Despite sliding profits in 4th quarter, Exxon sets record for 2008","IHT News","Chevron Corporation"
"286",8,"2009-06-26T02:00:28+0000","Iraq braces for an influx of international oil companies, but worries continue on both sides about terms of the contracts.","Warily Moving Ahead on Oil Contracts","Foreign","Chevron Corporation"
"287",9,"2009-10-31T03:03:34+0000","A roster shows executives, labor leaders, lobbyists and a few celebrities were cleared into the White House for meetings or events.","White House Visitor Log Lists Stars and C.E.O.’s","National","Chevron Corporation"
"288",10,"2009-05-11T22:13:14+0000","The move is designed to bring the show more fully into the digital era, give it a livelier look and nudge it, however slowly, toward the day when its longtime anchor decides to retire.","‘NewsHour’ on PBS to Get Makeover","Culture","Chevron Corporation"
"289",1,"2009-01-02T05:00:00+0000","","U.S. markets down sharply as earnings season begins","IHT News","Chevron Corporation"
"290",2,"2009-09-01T03:00:10+0000","The government’s plan to tighten limits on the production and export of so-called rare earth elements would force more manufacturers to make their wares in China.","China Tightens Grip on Rare Minerals","Business","Chevron Corporation"
"291",3,"2009-12-17T11:41:38+0000","As Robert M. Morgenthau announced a major settlement with Credit Suisse, it was clear that the feud between the Manhattan district attorney and Mayor Michael R. Bloomberg, which erupted in part over how much of the $536 million settlement the city...","Credit Suisse Settlement Doesn’t End N.Y. Feud","Business","Chevron Corporation"
"292",4,"2009-12-17T04:29:21+0000","The feud between Mayor Michael R. Bloomberg and the district attorney, Robert M. Morgenthau, has escalated over the dispersal of money won by the city.","A Settlement, but No End to Mayor-Morgenthau Rift","Metro","Chevron Corporation"
"293",5,"2009-05-21T19:00:18+0000","Royal Dutch Shell will face charges of crimes against humanity in connection with Nigerian activists’ deaths.","Oil Industry Braces for Trial on Rights Abuses","Business","Chevron Corporation"
"294",6,"2009-12-22T12:22:39+0000","OPEC held its output quotas unchanged and called for greater compliance from some members whose overproduction could undercut efforts to support prices.","No Change in Oil Goal, but Cartel Is Watchful","Business","Chevron Corporation"
"295",7,"2009-11-16T15:53:20+0000","Devon Energy, the independent oil and gas firm, surprised many on Monday by announcing its plans to divest all of its offshore and international energy properties to concentrate on its domestic onshore energy businesses.","Devon Energy’s Asset Sale May Draw China’s Interest","Business","Chevron Corporation"
"296",8,"2009-04-30T12:25:36+0000","The company’s shares have lost 25 percent of their value in the last year, compared with a 37 percent drop on the Standard & Poor’s 500-stock index.","Lower Oil Prices Reduce Exxon’s Quarterly Profit","Business","Chevron Corporation"
"297",9,"2009-10-31T03:30:53+0000","With millions of Filipinos still reeling from the effects of successive typhoons, the price increases by the three largest oil companies in the country were criticized as greedy, callous and predatory.","Oil and Gas Price Increases Meet Opposition in Philippines","Business","Chevron Corporation"
"298",10,"2009-11-20T13:49:10+0000","Also in Morning Buzz: a coyote (or other creature) prowling around Queens; oranges heaved by Jude Law; and other headlines from local papers.","Your MetroCard May Be Sending You a Secret Message","Metro","Chevron Corporation"
"299",1,"2009-03-10T10:20:09+0000","","Technology and Telecom Shares Send Markets Lower","Business","Chevron Corporation"
"300",2,"2009-05-26T21:25:08+0000","With demand for gasoline, and the ethanol that goes into it, expected to rise, oil companies are trying to benefit.","Big Oil Warms to Ethanol and Biofuel Companies","Business","Chevron Corporation"
"301",3,"2009-03-09T08:03:07+0000","In a shift, the financial sector was the only corner of the market in positive territory in late trading, as shares of companies like Google, I.B.M., Verizon and AT&T all declined.","Technology and Telecom Shares Send Markets Lower","Business","Chevron Corporation"
"302",4,"2009-11-30T21:42:13+0000","A spokeswoman for the Florida Highway Patrol would not say whether the police were trying to obtain a search warrant for Tiger Woods’s medical records.","Woods, Not Talking to Police, to Skip Tournament","Sports","Chevron Corporation"
"303",5,"2009-12-24T01:29:55+0000","Falling demand for gas has the nation’s oil refiners mired in a crisis, and analysts say worse times may be ahead.","Chilly Climate for Oil Refiners","Business","Chevron Corporation"
"304",6,"2009-10-30T05:00:00+0000","With millions of Filipinos still reeling from the effects of successive typhoons, the price increases by the three largest oil companies in the country were criticized as greedy, callous and predatory.","Oil and Gas Price Increases Meet Opposition in Philippines","International / Asia Pacific","Chevron Corporation"
"305",7,"2009-01-17T02:05:20+0000","This year’s Sundance Film Festival has a schedule that’s greener than Fifth Avenue on St. Patrick’s Day, but what’s the environmental impact of the festival itself?","The Films Are Green, but Is Sundance?","Culture","Chevron Corporation"
"306",8,"2009-10-29T12:23:40+0000","Exxon’s profit fell 68 percent in the third quarter, hurt by weakness at its production and development unit.","Exxon’s Earnings Reflect Decline in Energy Prices","Business","Chevron Corporation"
"307",9,"2009-07-14T01:32:30+0000","The program is a joint venture with a biotech company founded by the genomics pioneer J. Craig Venter.","Exxon to Invest Millions to Make Fuel From Algae","Business","Chevron Corporation"
"308",10,"2009-12-28T20:20:03+0000","A nonprofit tracks emissions and persuades some companies to change policies before governments step in.","Emissions Disclosure as a Business Virtue","Business","Chevron Corporation"
"309",1,"2009-12-28T20:20:03+0000","A nonprofit tracks emissions and persuades some companies to change policies before governments step in.","Emissions Disclosure as a Business Virtue","Business","Chevron Corporation"
"310",2,"2009-10-10T17:25:05+0000","Citigroup has raised some hackles by hiring a longtime Washington insider who critics say exacerbated the savings and loan crisis.","Citigroup Hires Mr. Inside","SundayBusiness","Chevron Corporation"
"311",3,"2009-10-12T08:07:19+0000","Few banks can use advice about navigating the federal government more than Citigroup — still, people inside and outside the bank say they were stunned when the lender enlisted the services last spring of Richard F. Hohlt, a longtime Washington ins...","Citigroup Calls in Richard F. Hohlt, Mr. Inside","Business","Chevron Corporation"
"312",4,"2009-10-12T08:07:19+0000","Few banks can use advice about navigating the federal government more than Citigroup -- still, people inside and outside the bank say they were stunned when the lender enlisted the services last spring of Richard F. Hohlt, a longtime Washington in...","Citigroup Calls in Richard F. Hohlt, Mr. Inside","None","Chevron Corporation"
"313",5,"2009-02-21T21:56:26+0000","Total’s experience in Yemen shows how far an oil company will go to unearth new energy supplies.","Total, the French Oil Company, Places Its Bets Globally","SundayBusiness","Chevron Corporation"
"314",6,"2009-04-16T17:17:55+0000","Shai Agassi claims he has solved the electric-car problem. Now if he can just get the auto companies, a few national governments and millions of consumers to adopt his scheme.","Batteries Not Included","Magazine","Chevron Corporation"
"315",7,"2009-07-01T13:51:11+0000","In a sign of growing caution in the industry, production was halted on a high-profile film starring Brad Pitt just days before shooting was to begin.","Money Worries Kill A-List Film at Last Minute","Business","Chevron Corporation"
"316",8,"2009-08-19T01:23:26+0000","Companies say new policies from Washington could cost them billions of dollars and raise prices for consumers at the pump.","Oil Industry Backs Protests of Emissions Bill","Business","Chevron Corporation"
"317",9,"2009-04-16T12:37:56+0000","Feeling anxious about global warming and economic collapse? In towns like Sandpoint, Idaho, people are trying to look on the bright side of an America with less.","The End Is Near! (Yay!)","Magazine","Chevron Corporation"
"318",10,"2009-12-14T04:13:03+0000","To the Editor:.","Going Green for the Public Good, or Corporate?","Letters","Chevron Corporation"
"319",1,"2010-08-04T21:40:51+0000","The Chevron Corporation says footage it was provided from the Joe Berlinger documentary “Crude” demonstrated “pervasive corruption and fraud.”","Chevron Cites Documentary Outtakes in Legal Papers","Culture","Chevron Corporation"
"320",2,"2010-11-10T06:33:42+0000","Chevron on Tuesday became the latest energy company to set its sights on unconventional natural gas exploration, announcing that it had reached an agreement to acquire Atlas Energy for $3.2 billion.","Chevron to Buy Atlas in Race for Natural Gas","","Chevron Corporation"
"321",3,"2010-11-10T02:57:01+0000","Natural gas exploration has attracted several energy companies recently.","Chevron to Buy Atlas Energy in a Competition for Natural Gas","Business","Chevron Corporation"
"322",4,"2010-08-04T17:29:42+0000","Lawyers representing a group of Ecuadorians who are suing Chevron said that the oil company was selectively choosing footage that they had not been able to review.","Chevron Cites Documentary Footage in Its Fight Against Ecuadorean Plaintiffs","Culture","Chevron Corporation"
"323",5,"2010-07-14T18:32:56+0000","At issue is whether Joe Berlinger must turn over outtakes to the oil company.","Appeals Court Hears Arguments in Chevron Documentary Case","Culture","Chevron Corporation"
"324",6,"2010-06-02T15:03:08+0000","A group of 13 media companies, including NBC Universal, the Directors Guild of America, HBO and The New York Times Company, filed the brief on behalf of Joe Berlinger, who is appealing a court’s ruling that the oil company can subpoena footage fro...","Media Companies File Brief on Behalf of Filmmaker in Chevron Case","Culture","Chevron Corporation"
"325",7,"2010-05-07T13:06:27+0000","The director said a federal judge’s ruling to allow Chevron to subpoena footage from “Crude” could have dire consequences on the documentary filmmaking process, and urged the film’s director to resist the subpoena if he can.","Michael Moore Says Judge’s Ruling Could Have ‘Chilling Effect’ on Documentaries","Culture","Chevron Corporation"
"326",8,"2010-07-14T22:38:25+0000","Lawyers appeared in front of a federal appeals panel in Manhattan on Wednesday for arguments about whether a filmmaker should be required to turn over to the Chevron Corporation roughly 600 hours of unseen footage.","Appeals Court Hears Arguments Over Outtakes","Culture","Chevron Corporation"
"327",9,"2010-05-07T23:55:44+0000","Chevron demanded 600 hours of outtakes from the film “Crude,” saying it could help the company show misconduct by the plaintiffs. The filmmaker argued that his work was protected.","A Filmmaker’s Quest for Journalistic Protection","National","Chevron Corporation"
"328",10,"2010-02-11T17:21:58+0000","Hoping to increase Venezuela’s flagging oil production and pull the country out of a sharp economic downturn, President Hugo Chavez awarded major oil contracts to U.S. firms.","Sealing Shift, Chávez Gives Contracts to Western Oil Companies","Foreign","Chevron Corporation"
"329",1,"2010-11-12T20:30:23+0000","Dave Maney, a co-founder of Headwaters Merchant Bank, a midmarket investment bank, discusses how midsize companies are struggling to find cheap debt in order to make acquisitions.","Straining to Make Midmarket Deals","","Chevron Corporation"
"330",2,"2010-10-08T12:18:13+0000","A recent U.S. court decision may prove to be the death knell for most human rights litigation against multinational companies in American courts.","Shortening the Long Arm of the Law","Editorial","Chevron Corporation"
"331",3,"2010-03-15T06:21:37+0000","Cnooc, China’s top offshore oil explorer, said on Sunday that it had secured a South American beachhead by agreeing to pay $3.1 billion in cash for a stake in one of the largest Argentine oil explorers, with fields in Argentina, Bolivia and Chile.","Deal for Oil Fields Extends China’s Quest for Energy","Business","Chevron Corporation"
"332",4,"2010-04-18T22:16:37+0000","The announcement points to deepening ties between the two countries, as China seeks to secure oil supplies.","Chávez Says China to Lend Venezuela $20 Billion","Foreign","Chevron Corporation"
"333",5,"2010-08-06T03:18:53+0000","The Volcker Rule’s definition of proprietary trading is also open to interpretation, leaving banks with leeway to buy and sell for their own account.","The Uncertainties of the Volcker Rule","Business","Chevron Corporation"
"334",6,"2010-02-09T03:50:25+0000","The China Investment Corporation bought more than $9 billion worth of shares in companies like Bank of America and Apple.","China Lists $9.6 Billion in Shares of U.S. Companies","Business","Chevron Corporation"
"335",7,"2010-02-01T13:18:47+0000","The company, which reported lower earnings, has taken advantage of the recession to buy rivals and increase operations.","Exxon Grew as Oil Industry Contracted","Business","Chevron Corporation"
"336",8,"2010-06-01T21:22:34+0000","The Justice Department has finally made official its investigation of possible crimes against nature and man in the gulf oil disaster.","The Justice Department Seeks Evidence of Crimes in the Gulf","OpEd","Chevron Corporation"
"337",9,"2010-03-15T03:58:40+0000","Since Cnooc was rebuffed in its attempt to buy Unocal, China has focused on gaining access to resources rather than acquiring companies.","Deal for South American Oil Fields Extends China’s Global Quest for Energy","Business","Chevron Corporation"
"338",10,"2010-05-04T13:54:05+0000","An oil rig explosion shreds a company’s crafted green image.","Slogans and Facts","","Chevron Corporation"
"339",1,"2010-05-04T13:54:05+0000","An oil rig explosion shreds a company’s crafted green image.","Slogans and Facts","","Chevron Corporation"
"340",2,"2010-10-26T13:30:52+0000","The Deal Professor examines what he calls a clever plan for public corporations to have all shareholder litigation take place in the state of their incorporation.","A Litigation Plan That Would Favor Delaware","Business","Chevron Corporation"
"341",3,"2010-04-22T01:21:32+0000","Molycorp Minerals is seeking to raise nearly $500 million to reopen a mine near Las Vegas that was once the world leader in rare earth elements, but success is not certain.","Challenging China in Rare Earth Mining","Business","Chevron Corporation"
"342",4,"2010-09-16T20:07:47+0000","A ballot initiative to shelve a law curbing greenhouse gas emissions is drawing money from out-of-state oil firms.","California Braces for Showdown on Emissions","National","Chevron Corporation"
"343",5,"2010-06-15T13:29:02+0000","The Lede will offer updates as executives from ExxonMobil, Chevron, ConocoPhillips and the American arms of BP and Royal Dutch Shell testify at hearing of the House Energy and Environment Subcommittee in Washington.","Live Blogging Congressional Testimony From Oil Executives","","Chevron Corporation"
"344",6,"2010-09-06T02:43:13+0000","At least 20 senators and representatives are associated with charities that routinely accept donations from corporations.","Corporate Donors to Lawmakers’ Charities","U.S.","Chevron Corporation"
"345",7,"2010-07-27T21:50:22+0000","BP is concentrating on selling $25 billion to $30 billion in assets that are on the periphery of its huge energy empire as the company becomes leaner.","BP’s Garage Sale: A Look at Which Assets May Go","Business","Chevron Corporation"
"346",8,"2010-01-02T21:48:04+0000","Secretary of State Hillary Rodham Clinton has been raising money for an American pavilion at the 2010 fair.","For Shanghai Fair, Famous Fund-Raiser Delivers","Foreign","Chevron Corporation"
"347",9,"2010-07-21T20:03:06+0000","Four large oil  companies are committing $1 billion to set up a system to deal with oil spills in the Gulf of Mexico.","4 Oil Firms Commit $1 Billion for Gulf Rapid-Response Plan","Business","Chevron Corporation"
"348",10,"2010-12-13T02:17:32+0000","There is a limited supply of professionals with both financial know-how and the skills of a petroleum engineer or geophysicist.","Bankers in Energy Are in Short Supply","Business","Chevron Corporation"
"349",1,"2010-04-09T01:37:50+0000","Glenn F. Tilton is seeking once more to find salvation for his company in a tie-up with a competing airline. But is he just trying to make the best of a weak hand?","United Chief on 3rd Verse of Old Tune","Business","Chevron Corporation"
"350",2,"2010-05-02T21:07:35+0000","The airlines agreed to a $3 billion merger that creates the world’s biggest airline, people familiar with the talks said.","United and Continental Said to Agree to Merge","Business","Chevron Corporation"
"351",3,"2010-04-26T08:27:11+0000","Stocks pushed higher on Friday as the Dow Jones industrial average rose for a fifth consecutive day, and analysts saw little economic news on the horizon that would upset market sentiment next week.","Dow Ends Week Up, Extending Streak to 5 Days","Business","Chevron Corporation"
"352",4,"2010-09-06T02:50:57+0000","At least two dozen charities that lawmakers or their families helped create or run routinely accept donations from businesses seeking to influence them.","Congressional Charities Pulling In Corporate Cash","National","Chevron Corporation"
"353",5,"2010-05-03T10:16:44+0000","United Airlines and Continental Airlines on Monday announced a $3 billion merger that would create the world’s biggest airline.","United and Continental Announce Merger","","Chevron Corporation"
"354",6,"2010-04-09T05:36:26+0000","When Glenn F. Tilton took the helm at United Airlines eight years ago, he inherited an airline that was fighting for its life. It hasn’t gotten easier since.","United Chief on 3rd Verse of Old Tune","Business","Chevron Corporation"
"355",7,"2010-11-27T19:56:32+0000","Two years after the economic meltdown, most Americans now recognize a caste system where everyone remains (at best) mired in economic stasis except the very wealthiest sliver.","Still the Best Congress Money Can Buy","Editorial","Chevron Corporation"
"356",8,"2010-12-24T05:49:08+0000","Over the last three presidential administrations, the Office of Foreign Assets Control has granted nearly 10,000 special licenses allowing almost 4,000 American companies.","Licenses Granted to U.S. Companies Run the Gamut","World","Chevron Corporation"
"357",9,"2010-06-19T19:11:31+0000","A new book by Tom Bower offers a global view of the oil industry over the last two decades.","Perspective on the Spill (Before It Began)","SundayBusiness","Chevron Corporation"
"358",10,"2010-05-08T08:30:55+0000","As governor of Alaska and U.S. secretary of the interior, Walter J. Hickel confounded critics by ricocheting from pro-business stalwart to ardent environmentalist.","Walter Hickel, Nixon Interior Secretary, Dies at 90","National","Chevron Corporation"
"359",1,"2010-08-02T21:19:03+0000","While companies have made donations to the gulf relief effort, some Americans consider the cleanup BP’s responsibility and see no reason to contribute.","Oil Spill Aid Is Small, but Some Companies Step Up","Business","Chevron Corporation"
"360",2,"2010-08-28T20:33:11+0000","The Koch brothers and Rupert Murdoch have self-interested agendas that go well beyond the interests of those who carry their banners.","The Billionaires Bankrolling the Tea Party","Editorial","Chevron Corporation"
"361",3,"2010-08-25T00:57:54+0000","The worst forecasts have failed to materialize as companies wait to see how long the moratorium will last before making cuts.","Job Losses Over Drilling Ban Fail to Materialize","National","Chevron Corporation"
"362",4,"2010-04-21T09:32:20+0000","Renewed confidence about an economic recovery helped a rally on Wall Street on Tuesday, with energy and banking stocks leading the way, The New York Times reported.","Energy and Banking Shares Lift Wall Street","Business","Chevron Corporation"
"363",5,"2010-01-08T16:23:02+0000","Artists who have left the U.S. and Europe for China have discovered a land of vast creative possibility, where scale is nearly limitless and costs are comically low.","For Expatriates in China, Creative Lives of Plenty","Arts&Leisure","Chevron Corporation"
"364",6,"2010-05-09T23:00:08+0000","The Mexico Gulf oil spill renews interest in ways to limit fossil fuels, but is that possible in the current political environment?","Does the Climate Bill Have a Chance?","","Chevron Corporation"
"365",7,"2010-10-22T16:36:20+0000","The Liberian president Ellen Johnson Sirleaf is trying to lift her country — ravaged by war, rape, corruption and hopelessness — by lifting up its women.","An Uncompromising Woman","Magazine","Chevron Corporation"
"366",8,"2010-02-10T17:28:37+0000","In the burgeoning field of synthetic biology, even amateur scientists are building life forms.","Do-It-Yourself Genetic Engineering","Magazine","Chevron Corporation"
"367",9,"2010-01-11T17:32:00+0000","The Advertising Club of New York awarded its 2009 Digital Action Scholarship for academic excellence, which comes with a $5,000 stipend and a one-year club membership, to Yi Qiang Chen, a junior at the City College of New York.","People and Accounts of Note","Business","Chevron Corporation"
"368",10,"2010-06-04T22:05:55+0000","A deep-diving filmmaker explains his efforts to help resolve the gulf oil crisis.","Why Cameron Is Diving Deep on Gulf Oil","OpEd","Chevron Corporation"
"369",1,"2010-08-04T21:40:51+0000","The Chevron Corporation says footage it was provided from the Joe Berlinger documentary “Crude” demonstrated “pervasive corruption and fraud.”","Chevron Cites Documentary Outtakes in Legal Papers","Culture","Chevron Corporation"
"370",2,"2010-11-10T06:33:42+0000","Chevron on Tuesday became the latest energy company to set its sights on unconventional natural gas exploration, announcing that it had reached an agreement to acquire Atlas Energy for $3.2 billion.","Chevron to Buy Atlas in Race for Natural Gas","","Chevron Corporation"
"371",3,"2010-11-10T02:57:01+0000","Natural gas exploration has attracted several energy companies recently.","Chevron to Buy Atlas Energy in a Competition for Natural Gas","Business","Chevron Corporation"
"372",4,"2010-08-04T17:29:42+0000","Lawyers representing a group of Ecuadorians who are suing Chevron said that the oil company was selectively choosing footage that they had not been able to review.","Chevron Cites Documentary Footage in Its Fight Against Ecuadorean Plaintiffs","Culture","Chevron Corporation"
"373",5,"2010-07-14T18:32:56+0000","At issue is whether Joe Berlinger must turn over outtakes to the oil company.","Appeals Court Hears Arguments in Chevron Documentary Case","Culture","Chevron Corporation"
"374",6,"2010-06-02T15:03:08+0000","A group of 13 media companies, including NBC Universal, the Directors Guild of America, HBO and The New York Times Company, filed the brief on behalf of Joe Berlinger, who is appealing a court’s ruling that the oil company can subpoena footage fro...","Media Companies File Brief on Behalf of Filmmaker in Chevron Case","Culture","Chevron Corporation"
