"","id","created_time","snippet","headline","news_desk","company_name"
"1035",5,"2011-11-15T16:05:21+0000","Apple, long resolute in its catering to consumers, is suddenly finding corporations becoming big customers.","Once Wary, Apple Warms Up to Business Market","Business","Apple"
"1036",6,"2011-11-23T22:22:16+0000","The United States Patent and Trademark Office in Alexandria, Va., recently unveiled an exhibit of 30 giant iPhone-like models honoring the inventions of the late Steve Jobs. Each iPhone model displays patents that list Mr. Jobs as inventor or co-i...","Patent Office Highlights Jobs’s Innovations","Business","Apple"
"1037",7,"2011-11-24T01:26:12+0000","It was the 1770s stone farmhouse in the Catskills that initially pulled in Fabio Chizzola. Then the 32-acre apple orchard became his passion.","An Upstate Farm Brings a Fashion Photographer Back to His Roots","Home","Apple"
"1038",8,"2011-11-24T18:38:11+0000","The decision by the government opens the door for Wal-Mart, Tesco, Ikea and other firms to establish a presence in one of the world’s biggest markets.","India to Ease Retail Rules for Foreign Companies","Business","Apple"
"1039",9,"2011-11-22T13:05:44+0000","Facebook plans to create its own smartphone, Penguin will end digital library lending of new titles and Sarah Palin was nearly pulled from Fox News.","Breakfast Meeting, Nov. 22","","Apple"
"1040",10,"2011-11-11T01:20:22+0000","In its first over the air software update, Apple on Thursday issued a software update for the iOS 5 mobile platform that rectifies a battery problem on the iPhone 4S. The software update also adds missing multitasking gestures to the first iPad, f...","Apple Uses Over-the-Air Software Update","Business","Apple"
"1041",1,"2011-11-21T17:29:10+0000","How my immigrant family, like others, have adopted the traditional American feast.","Ravenous | The Stuffing Theory","","Apple"
"1042",2,"2011-11-10T21:55:29+0000","What to do when iTunes does not play nice with Windows.","Q&A: An Apple Software Error on a Windows System","","Apple"
"1043",3,"2011-11-10T19:24:38+0000","An iPhone feature called EasyPay lets people take a picture of a product’s bar code with the phone’s camera, then buy it on the spot, using their iTunes account.","Apple Takes iTunes to Other Kinds of Payments","","Apple"
"1044",4,"2011-11-10T19:30:19+0000","Somebody at Apple took the challenges of the disabled seriously enough to write a complete, elegant and thoughtful feature that takes down most of the physical barriers to using an app phone.","Apple’s AssistiveTouch Helps the Disabled Use a Smartphone","","Apple"
"1045",5,"2011-11-18T14:41:52+0000","Walter Isaacson is the author of “Steve Jobs,” the best-selling biography published last month. In an interview, he discussed more about Apple’s future product plans and its management. He also riffs on the nature of genius and the darker side of ...","One on One: Walter Isaacson, Biographer of Steve Jobs","","Apple"
"1046",6,"2011-11-16T23:07:21+0000","The recent rise in borrowing costs is going to make it a tough transition for Spain’s next government.","Spain’s Leader Faces Debt Worries","Business","Apple"
"1047",7,"2011-11-15T23:58:05+0000","Netflix on Tuesday launched a revamped Netflix app for Android tablets before releasing the same new software for the iPad. The move isn’t a great sign for Apple, which benefits from the abundance of apps available for its devices. In this case, t...","Netflix Goes Android First, but Barely","Business","Apple"
"1048",8,"2011-11-05T02:29:56+0000","David Gelernter, a Yale computer science professor who survived an attack by the Unabomber, won a $625 million verdict for patent infringement, but it was overturned.","Pursuing a Piracy Claim Against Apple","National","Apple"
"1049",9,"2011-11-05T00:27:27+0000","Apple made a series of large stock grants to most of its senior leaders, giving Apple’s top talent a big reason to stay at the company.","Apple Doles Out Stock to Keep Top Executives","","Apple"
"1050",10,"2011-11-02T22:20:34+0000","Apple confirmed software bugs are hurting battery life on the iPhone 4S. It also said the software bugs are in iOS 5, a new version of Apple’s operating system that also runs older models of the iPhone and the iPad. It thinks it can fix the proble...","Apple Admits Software Bugs Hurting Battery Life in iPhone","","Apple"
"1051",1,"2011-11-09T18:15:23+0000","Adobe announced Wednesday that it is killing Flash for mobile devices and will instead focus its efforts on HTML5 for mobile developers. The announcement comes after several years of conflict about whether Flash works well on mobile phones. Apple ...","Adobe to Kill Mobile Flash, Focus on HTML5","","Apple"
"1052",2,"2011-11-08T23:38:57+0000","A look at word games, a couple of old ones and one new game that will give word lovers reason to call in sick tomorrow.","App Smart Extra: Word Games","","Apple"
"1053",3,"2011-10-28T17:35:43+0000","Mark Bittman eschews traditional apple pie and bakes this easy apple pizza instead.","Free-Form Apple Tart","Dining","Apple"
"1054",4,"2011-11-07T16:36:49+0000","A new article in The New Yorker by Malcolm Gladwell, based on the new biography of Steve Jobs, focuses on Jobs as a tweaker of great ideas rather than as someone who dreams them up.","Steve Jobs: Tinker, Tailor, Tweaker?","","Apple"
"1055",5,"2011-11-08T11:16:50+0000","A cartoon on the death of Steve Jobs and the popularity of the iPad.","Steve Jobs in Heaven","OpEd","Apple"
"1056",6,"2011-10-28T17:36:20+0000","This pie looks like a pizza.","The Minimalist: Free-Form Apple or Pear Tart","","Apple"
"1057",7,"2011-10-27T16:15:59+0000","While Apple is exploring a full-fledged television, expect Siri, the company’s new artificial intelligent software, to control the TV.","What’s Really Next for Apple in Television","","Apple"
"1058",8,"2011-11-05T21:03:32+0000","Are motorcycles being replaced as love objects by electronic desirables, mostly those made by Apple?","Is the Era of the Motorcycle Over?","OpEd","Apple"
"1059",9,"2011-11-05T01:40:38+0000","Apple in particular used a state-of-the art sales operation that some say is unique, but is raising some concerns.","Silicon Valley Wows Educators, and Woos Them","Business","Apple"
"1060",10,"2011-11-04T23:53:15+0000","Apple’s Siri voice technology for the new iPhone experienced bumpy service for a second day.","Siri Failure Leaves iPhones Mute","","Apple"
"1061",1,"2011-11-04T21:53:49+0000","The Big Apple Circus’s “Dream Big” has no lions or tigers, but a capybara and a crested porcupine, along with horses and humans, deliver ample awe, suspense and amusement.","Rodent in a Roadster and Other Spectacles in a One-Ring Realm","Culture","Apple"
"1062",2,"2011-11-05T01:49:50+0000","Ruth Madoff spoke out, the crisis in Europe took new turns and Groupon finally went public.","The Week’s Business News in Photos","Business Day","Apple"
"1063",3,"2011-11-03T15:57:20+0000","Officials at the Specialty Equipment Market Association event in Las Vegas named their best-in-show picks.","From 2,000 New Products, a Few Blue-Ribbon Ideas Emerge at SEMA","","Apple"
"1064",4,"2011-11-02T23:12:24+0000","Attacks on Steve Jobs began on Twitter, blogs and Web sites as quickly as the mythmaking about him had.","Short Sainthood for Steve Jobs","Styles","Apple"
"1065",5,"2011-11-01T23:41:28+0000","IHome’s new AirPlay speaker dock plays music wirelessly from an iPhone or iPad; how does it stack up next to the Sonos system?","IHome Takes on Sonos","","Apple"
"1066",6,"2011-10-24T01:21:50+0000","Apple posted a video of a tribute to Steven P. Jobs, the company’s co-founder, that took place last week at the company’s campus in Cupertino, Calif.","Apple Posts Video From Steve Jobs Tribute","","Apple"
"1067",7,"2011-10-31T22:59:56+0000","Customers of Apple’s iPhone 4S are complaining about poor battery life for the product, but Apple hasn’t yet offered an explanation for the problem.","New iPhone Faces Battery Complaints","","Apple"
"1068",8,"2011-10-22T02:11:30+0000","Walter Isaacson’s biography of Steve Jobs is a clear, elegant and concise book of record.","Making the iBio for Apple’s Genius","Culture","Apple"
"1069",9,"2011-10-31T17:52:32+0000","How to set up (or turn off) Apple’s new Find My Mac feature.","Q&A: Locating the Mac on a Map","","Apple"
"1070",10,"2011-10-23T21:52:17+0000","Apple is using its scale and prowess to deliver products at more aggressive prices, giving it more industry power.","Apple’s Lower Prices Are All Part of the Plan","Business","Apple"
"1071",1,"2011-10-21T19:00:58+0000","A new biography of Steve Jobs says Apple’s former leader wanted to shake up the textbook business.","Hints of Apple Plans in Jobs Book","","Apple"
"1072",2,"2011-10-31T12:42:42+0000","A Taiwanese animation studio famous for its fanciful recreations of news events recently found itself competing with CNN. Now the pioneers in news animation want to tackle more serious subjects.","As News Animations Go Mainstream, Taiwanese Pioneers Try Playing It Straight","","Apple"
"1073",3,"2011-10-30T15:11:25+0000","At a memorial service for her brother, Mona Simpson recalled his love of beauty and his family, and his final moments.","A Sister’s Eulogy for Steve Jobs","OpEd","Apple"
"1074",4,"2011-10-29T05:15:27+0000","As the weather turns colder, farms around Connecticut are still selling a wide range of late-season bounty — apples and cider, pumpkins and pies — to visitors.","Final Delights Before the Frost","Metro","Apple"
"1075",5,"2011-10-29T21:28:00+0000","What is the difference between intelligence and genius? Steve Jobs’s biographer has an idea.","The Genius of Jobs","OpEd","Apple"
"1076",6,"2011-10-19T17:22:23+0000","Apple stores worldwide  closed on Wednesday so employees could watch a company memorial to Steve Jobs.","Apple Stores Shut Down for Jobs Event","","Apple"
"1077",7,"2011-10-27T17:44:26+0000","A report says that the Apple chairman exploited a legal loophole to drive in California without license plates.","How Steve Jobs Legally Drove Without a License Plate","","Apple"
"1078",8,"2011-10-26T12:00:58+0000","The Lumia models, presented Wednesday, are the first fruits of the phone maker’s alliance with the American software giant.","With New Smartphones, High Hopes for Nokia and Microsoft Union","Business","Apple"
"1079",9,"2011-10-18T21:57:46+0000","The company said iPhone sales fell in the quarter because of widespread rumors that a new phone would be released, delaying consumer purchases.","Apple’s Profit Gains 54%, but iPhone Sales Fall Short of Expectations","Business","Apple"
"1080",10,"2011-10-26T01:34:28+0000","Steve Jobs created what Shakespeare called “the brightest heaven of invention.” But his life sounded like the darkest hell of volatility.","Limits of Magical Thinking","Editorial","Apple"
"1081",1,"2011-12-31T03:49:46+0000","Jonathan Ive, Apple’s senior vice president of industrial design, has been named a Knight Commander of the Most Excellent Order of the British Empire by Queen Elizabeth II for a long list of achievements in shaping the look of Apple products, incl...","The iKnight: Apple’s Jonathan Ive Gets British Honor","","Apple"
"1082",2,"2011-12-19T23:24:50+0000","The maker of the iPhone won a battle against Google on Monday in a struggle for global cellphone supremacy.","U.S. Backs Apple in Patent Ruling That Hits Google","Business","Apple"
"1083",3,"2011-12-18T23:23:28+0000","On Thursday, Apple will stop accepting app submissions until after Christmas, and developers are scrambling to beat the deadline.","Apple App Makers on Edge for Holidays","Business","Apple"
"1084",4,"2011-12-09T20:56:20+0000","Frying apples into potato pancakes yields a golden, crunchy, salty-sweet latke for Hanukkah.","Polishing Up Latkes With Apples","Dining","Apple"
"1085",5,"2011-12-07T23:18:48+0000","An ancient apple tree takes root in New York.","For the Big Apple, a Gift That Grows","","Apple"
"1086",6,"2011-12-09T19:27:37+0000","Apple has failed to prevent its competitor Samsung from selling a touchscreen tablet in Australia. An Australian court lifted a temporary sales ban on Samsung’s tablet, in time for the holiday shopping season.","Samsung Wins a Round in Patent Fight With Apple","Business","Apple"
"1087",7,"2011-12-07T16:52:17+0000","Apple is preparing to open one of its largest retail stores in New York’s Grand Central Terminal. The shop is Apple’s fifth in Manhattan and will employ 315 workers. It opens to the public on Friday.","Apple Readies New Store in Grand Central","","Apple"
"1088",8,"2011-12-02T16:12:18+0000","An exploration of Apple’s quandary as it runs short of primal symbols from the Felidae family.","Apple, and Planet, Low on Cats","","Apple"
"1089",9,"2011-12-30T11:01:38+0000","How to sync your Safari Reading List across all your devices.","Q&A: Keeping Your Reading List in Sync","","Apple"
"1090",10,"2011-12-27T21:04:45+0000","Christmas Day downloads of iOS and Android apps from mobile app stores more than doubled compared to years past, shattering records, according to a report.","Mobile App Downloads Set Records on Christmas","","Apple"
"1091",1,"2011-12-27T18:25:16+0000","Microsoft’s Windows Phone 7 software has a unique, modern design that many say is superior to Android’s more rugged, computery look. But a former Microsoft employee says that alone is not enough to make the Windows mobile operating system succeed.","Why Nobody Will Play Nice With Windows Phone 7","","Apple"
"1092",2,"2011-12-01T00:50:37+0000","Apple responded to criticism that Siri, its virtual personal assistant software, was deliberately preventing users from searching for information related to women’s health issues, like abortion and birth control.","Apple Says Siri’s Abortion Answers Are a Glitch","","Apple"
"1093",3,"2011-12-23T14:58:59+0000","A number of factors can affect a browser’s ability to display a PDF (Portable Document Format) file within its window.","Q&A: Trouble-Shooting Browser Problems with PDF Files","","Apple"
"1094",4,"2011-12-22T15:59:46+0000","Steve Jobs will be honored with a Grammy Award for innovations that “revolutionized the industry and how music was distributed and purchased,” the recording academy said.","Steve Jobs to Receive a Grammy","","Apple"
"1095",5,"2011-12-19T11:12:53+0000","Google Music — which lets you upload tracks to an online server so you can play them from different mobile devices or computers — accepts songs in several file formats. Apple Lossless, unfortunately, is not one of them.","Q&A: Converting Music File Formats","","Apple"
"1096",6,"2011-12-22T18:02:01+0000","Gary Vaynerchuk, the online wine reviewer, recommends a few apps and online subscriptions as last-minute digital gifts for wine connoisseurs this season.","Apps for Wine Lovers on Your Gift List","","Apple"
"1097",7,"2011-12-19T13:18:55+0000","On Thursday, Apple will stop accepting app submissions until after Christmas, and developers are scrambling to beat the deadline, Jenna Wortham reports in Monday’s New York Times.","Daily Report: An Apps Holiday","","Apple"
"1098",8,"2011-12-21T00:44:37+0000","Kayak, a plane-booking service, has released an upgrade for its iPad app, adding car reservation and trip-planning tools while introducing a brand-new design.","Kayak iPad App Now Reserves Cars and Plans Trips","","Apple"
"1099",9,"2011-12-21T18:34:54+0000","Crosswalk, an iOS app, lets you share what apps you are using with other users and shows you what apps other people keep on their phones.","App Smart Extra: Other People’s Apps, Now Visible to You","","Apple"
"1100",10,"2011-12-21T15:58:24+0000","Research in Motion, maker of the BlackBerry, has been the object of persistent deal speculation this year as a result of a string of weak financial reports, service outages and worries over lost market share.","RIM Shares Jump on Takeover Whispers","","Apple"
"1101",1,"2011-12-19T14:00:45+0000","A warning about water damage to the iPod Nano, if it’s used as a wristwatch.","Hand-Washers Beware: Your iPod Nano Could Get Hurt","","Apple"
"1102",2,"2011-12-19T02:54:02+0000","Millions of people stroll through life staring into a mobile device, absorbed by their screens. Technology will solve this problem by creating wearable computers.","Disruptions: Wearing Your Computer on Your Sleeve","","Apple"
"1103",3,"2011-12-19T12:46:19+0000","Bonnie Hammer’s profitable reign at NBCUniversal, the bad and worst ads of the year, Louis C.K. cuts out the middleman and mourning the deaths of Vaclav Havel and the Russian journalist Khadzhimurad Kamalov.","The Breakfast Meeting, Dec. 19","","Apple"
"1104",4,"2011-12-19T12:26:47+0000","With campaigns like Unfriend Coal, environmental groups find new ways of mobilizing grass-roots support.","For Green Groups, a Shift in Tactics","","Apple"
"1105",5,"2011-12-21T21:31:13+0000","A handful of noteworthy apps for the iPhone were introduced this year.","Best iPhone Apps of 2011","Business","Apple"
"1106",6,"2011-11-30T01:39:47+0000","Siri, Apple’s virtual assistant software, appears to draw a blank when some users ask it to suggest an abortion clinic. A founder of Siri said it was not clear whether its inability to produce answers to specific queries was a deliberate decision ...","Apple’s Siri Stumbles Over an Abortion Question","","Apple"
"1107",7,"2011-12-21T10:29:20+0000","How to get more information about the items scattered around the Mac OS X desktop, like the number of items inside a folder or the resolution of an image.","Tip of the Week: Getting More Info From Your Mac","","Apple"
"1108",8,"2011-11-29T23:40:17+0000","The Newtown Pippin variety is the only apple used in a new cider from Original Sin.","A Hard Cider From an Heirloom Apple","Dining","Apple"
"1109",9,"2011-12-17T20:09:43+0000","Consumer-based Internet technologies are morphing into new uses in energy conservation, transportation, health care, traffic management and food distribution.","The Internet Gets Physical","OpEd","Apple"
"1110",10,"2011-11-29T20:01:32+0000","According to a new report to be issued Wednesday by Nielsen, the market research firm, Google and Apple are both winning in the mobile smartphone race. Android has become the operating system of choice for most consumers, partly because of the ine...","Google and Apple Are Both Winners in Mobile Race, Report Says","Business","Apple"
"1111",1,"2011-12-15T14:00:23+0000","The writer of an unofficial manual for Amazon’s Kindle Fire says that the tablet has design flaws that never would have passed muster at Apple. But, he added, the Fire is not made for the type of people who buy Apple products — or for critics who ...","Pulp Friction: The Kindle Debate","","Apple"
"1112",2,"2011-12-13T23:11:20+0000","With the openings in 15 Latin American countries, Apple now operates iTunes  in 51 countries.","ITunes Opens in Latin America, Challenging Rival Services","","Apple"
"1113",3,"2011-12-14T02:22:05+0000","An imminent trade decision might determine the fate of that smartphone you ordered for the holidays.","Patents and the Public Interest","OpEd","Apple"
"1114",4,"2011-12-12T22:46:53+0000","What to consider when shopping for a tablet with photography in mind.","Q&A: Seeking a Picture-Perfect Tablet","","Apple"
"1115",5,"2011-12-12T20:15:20+0000","Solar Walk, an app for iOS devices, can work with a 3-D television to create an in-home planetarium.","Solar Walk: The Best — Maybe Only — Reason to Get a 3-D TV","","Apple"
"1116",6,"2011-11-25T23:29:15+0000","A Black Friday visit to the Apple Store in Palo Alto, Calif., offered a glimpse of the new technology Apple is using to speed purchases. A store employee demonstrated an internal application that can show the in-store location of a shopper who is ...","A Look at Apple’s Spot-the-Shopper Technology","","Apple"
"1117",7,"2011-12-12T03:45:17+0000","The pace of new app development dwarfs the release of other kinds of media.","One Million Mobile Apps, and Counting at a Fast Pace","Business","Apple"
"1118",8,"2011-12-12T01:22:29+0000","Mitt Romney spoke to reporters briefly on Sunday about his offer of a bet to Gov. Rick Perry of Texas in the debate Saturday night.","Romney and the $10,000 Bet","","Apple"
"1119",9,"2011-12-09T20:28:43+0000","N.Y. See: Consumers bask in the haunting glow of the new Apple store.","Grand Central, 10:28 A.M.","","Apple"
"1120",10,"2011-11-25T10:37:34+0000","How to set up and use Apple’s Find My Mac feature, new to Macs running OS X Lion.","Using Apple’s Find My Mac Feature","","Apple"
"1121",1,"2011-12-09T20:06:21+0000","Getting your iPad snatched can be worse than losing your purse. Apple’s popular tablet is the digital equivalent of a drawer containing all sorts of personal data, like your photos, messages and address book. For one victim, however, this worked o...","Lack of Security Settings Leads iPad Back to Its Owner","","Apple"
"1122",2,"2011-12-07T18:28:48+0000","A Chinese court rejected Apple’s claim to own the iPad trademark in China, which could stifle sales of the popular tablet in some Chinese cities. Apple has been butting heads with Proview Technology, which made an unsuccessful attempt to sell a ta...","IPad Faces Trademark Trouble in China","Business","Apple"
"1123",3,"2011-12-07T16:10:39+0000","Apple allows its iTunes software to be controlled from beyond the computer, either with a remote control designed to work with iTunes, or by special software installed on a mobile device.","Q&A: Controlling iTunes Remotely","","Apple"
"1124",4,"2011-12-07T21:49:13+0000","It’s been a gloomy holiday season for tablet makers, unless you’re Apple, Amazon or Barnes & Noble. Stories of tablet failures are piling up. Dell, for one, killed its Streak 7 tablet.","Flops Pile Up in the Tablet Market","","Apple"
"1125",5,"2011-12-07T21:31:12+0000","A new Apple store will open in Grand Central Terminal on Friday.","Mice, and iPads and iPhones, in Grand Central","","Apple"
"1126",6,"2011-12-07T23:17:20+0000","Amazon, Barnes & Noble and Apple have made it possible to send personalized gifts to their products.","Making Short Work of Shopping for Tablet Users","Business","Apple"
"1127",7,"2011-12-09T17:41:01+0000","Subjects include Gov. Andrew M. Cuomo’s birthday, a beard competition and a study of sleep on the subway.","The Week in Pictures for Dec. 9","New York","Apple"
"1128",8,"2011-12-06T18:00:45+0000","Since the release of the first Android phone in 2008, the Android Marketplace has clocked upward of 10 billion downloads by phone and tablet owners, Google said. It took 20 months to get to the first billion app downloads. Now, a billion applicati...","Android Marketplace Tops 10 Billion App Downloads","Business","Apple"
"1129",9,"2011-12-06T12:17:54+0000","The European Commission said it would investigate whether “anticompetitive practices” were affecting the sales of electronic books.","European Inquiry Focuses On Setting of E-Book Prices","Business","Apple"
"1130",10,"2011-12-07T00:04:42+0000","The new smartphones, sleek and fast, manage to refine and build on the options of their feature-filled predecessors.","Smartphones Graduate to Higher Level","Business","Apple"
"1131",1,"2011-12-07T02:07:25+0000","Emoji, the more elaborate cousins of emoticons, are available to in-the-know smartphone owners via apps, but Apple’s update to its iPhone software paves the way for them to go mainstream.","Whimsical Texting Icons Get a Shot at Success","Business","Apple"
"1132",2,"2011-12-05T04:49:01+0000","Microsoft beat Apple to the punch with voice command software that can operate a TV, but by the time Apple TVs show up, probably in 2013, both Apple’s Siri and Microsoft’s voice commands will be far more sophisticated. But that’s only the beginnin...","Disruptions: A TV That Can Read Me","","Apple"
"1133",3,"2011-12-07T00:04:17+0000","This year’s gift possibilities include scaled-down tablets for children, toys that talk and dance, and some creative uses for Apple devices.","Putting Technology to Work for Play","Business","Apple"
"1134",4,"2011-11-21T20:30:09+0000","Apple will become the top PC maker in the world in the second half of next year, when iPad sales are factored into the equation, the research firm Canalys predicted in a new report. But to achieve that distinction, the firm said, Apple will need t...","With iPad Boost, Apple Set to Become Top PC Vendor","","Apple"
"1135",5,"2011-12-02T18:03:32+0000","When virtual assistants like Apple’s Siri are used in public places, the results can be annoying, even creepy, to unwilling listeners.","Oh, for the Good Old Days of Rude Cellphone Gabbers","Business","Apple"
"1136",6,"2011-11-15T23:07:14+0000","In preparation for Thanksgiving, Melissa Clark on what apples are best to use in pie.","What Are the Best Apples for Apple Pie?","","Apple"
"1137",7,"2011-11-17T00:34:57+0000","Michael Phillips is debunking the commonly held belief that apples can’t be grown without pesticides.","Totally Green Apples","Home","Apple"
"1138",8,"2011-11-30T15:15:35+0000","As gadget reviewers have pointed out, the Amazon Kindle Fire is clunky and slow. But it is also poised to be the second-most-popular tablet in the United States, after the Apple iPad. So why is the Kindle Fire selling so well if it is not so prett...","The Kindle Fire: Clunky but Content-Rich","Business","Apple"
"1139",9,"2011-11-29T19:17:20+0000","ITether was a short-lived iPhone app that allowed free wireless tethering from your iPhone to other Wi-Fi equipped devices. That it was pulled from the App Store within a day is not surprising, but how did it get there in the first place?","Another Tethering App Bites the Dust","","Apple"
"1140",10,"2011-11-29T16:47:23+0000","Several Web sites have been created to review and maintain lists of apps aimed at helping children with autism and other special needs.","Finding Good Apps for Children With Autism","","Apple"
"1141",1,"2011-11-15T17:35:09+0000","Corporate technology buyers say Apple does not try to hide the fact that consumers are still its top priority, but they note that the company has gotten easier to work with in recent years. It also doesn’t hurt that Apple’s new chief executive, Ti...","Daily Report: Apple Now Wants Your Workplace","","Apple"
"1142",2,"2011-11-16T00:15:52+0000","Apple is pushing out its iOS update, which is supposed to cure battery problems that have plagued some iPhone 4s owners, although owners report uneven results from the update.","Apple Releases iOS Update With Fix for Battery Drain","","Apple"
"1143",3,"2011-11-15T22:53:09+0000","A longtime member of the board, Arthur D. Levinson, will become its leader. Apple also named Robert A. Iger, the chief executive of Disney, as a director.","Apple Appoints New Chairman and Elects Disney’s Chief to Board","Business","Apple"
"1144",4,"2011-11-25T20:54:18+0000","A new biography of Steve Jobs never fully addresses why he didn’t want to have any connection with Abdulfattah Jandali, his biological father. An article in Seattle Met magazine says Mr. Jandali abandoned students on a study-abroad trip.","More Back Story on Steve Jobs’s Biological Father","","Apple"
"1145",5,"2011-11-15T16:05:21+0000","Apple, long resolute in its catering to consumers, is suddenly finding corporations becoming big customers.","Once Wary, Apple Warms Up to Business Market","Business","Apple"
"1146",6,"2011-11-23T22:22:16+0000","The United States Patent and Trademark Office in Alexandria, Va., recently unveiled an exhibit of 30 giant iPhone-like models honoring the inventions of the late Steve Jobs. Each iPhone model displays patents that list Mr. Jobs as inventor or co-i...","Patent Office Highlights Jobs’s Innovations","Business","Apple"
"1147",7,"2011-11-24T01:26:12+0000","It was the 1770s stone farmhouse in the Catskills that initially pulled in Fabio Chizzola. Then the 32-acre apple orchard became his passion.","An Upstate Farm Brings a Fashion Photographer Back to His Roots","Home","Apple"
"1148",8,"2011-11-24T18:38:11+0000","The decision by the government opens the door for Wal-Mart, Tesco, Ikea and other firms to establish a presence in one of the world’s biggest markets.","India to Ease Retail Rules for Foreign Companies","Business","Apple"
"1149",9,"2011-11-22T13:05:44+0000","Facebook plans to create its own smartphone, Penguin will end digital library lending of new titles and Sarah Palin was nearly pulled from Fox News.","Breakfast Meeting, Nov. 22","","Apple"
"1150",10,"2011-11-11T01:20:22+0000","In its first over the air software update, Apple on Thursday issued a software update for the iOS 5 mobile platform that rectifies a battery problem on the iPhone 4S. The software update also adds missing multitasking gestures to the first iPad, f...","Apple Uses Over-the-Air Software Update","Business","Apple"
"1151",1,"2011-11-21T17:29:10+0000","How my immigrant family, like others, have adopted the traditional American feast.","Ravenous | The Stuffing Theory","","Apple"
"1152",2,"2011-11-10T21:55:29+0000","What to do when iTunes does not play nice with Windows.","Q&A: An Apple Software Error on a Windows System","","Apple"
"1153",3,"2011-11-10T19:24:38+0000","An iPhone feature called EasyPay lets people take a picture of a product’s bar code with the phone’s camera, then buy it on the spot, using their iTunes account.","Apple Takes iTunes to Other Kinds of Payments","","Apple"
"1154",4,"2011-11-10T19:30:19+0000","Somebody at Apple took the challenges of the disabled seriously enough to write a complete, elegant and thoughtful feature that takes down most of the physical barriers to using an app phone.","Apple’s AssistiveTouch Helps the Disabled Use a Smartphone","","Apple"
"1155",5,"2011-11-18T14:41:52+0000","Walter Isaacson is the author of “Steve Jobs,” the best-selling biography published last month. In an interview, he discussed more about Apple’s future product plans and its management. He also riffs on the nature of genius and the darker side of ...","One on One: Walter Isaacson, Biographer of Steve Jobs","","Apple"
"1156",6,"2011-11-16T23:07:21+0000","The recent rise in borrowing costs is going to make it a tough transition for Spain’s next government.","Spain’s Leader Faces Debt Worries","Business","Apple"
"1157",7,"2011-11-15T23:58:05+0000","Netflix on Tuesday launched a revamped Netflix app for Android tablets before releasing the same new software for the iPad. The move isn’t a great sign for Apple, which benefits from the abundance of apps available for its devices. In this case, t...","Netflix Goes Android First, but Barely","Business","Apple"
"1158",8,"2011-11-05T02:29:56+0000","David Gelernter, a Yale computer science professor who survived an attack by the Unabomber, won a $625 million verdict for patent infringement, but it was overturned.","Pursuing a Piracy Claim Against Apple","National","Apple"
"1159",9,"2011-11-05T00:27:27+0000","Apple made a series of large stock grants to most of its senior leaders, giving Apple’s top talent a big reason to stay at the company.","Apple Doles Out Stock to Keep Top Executives","","Apple"
"1160",10,"2011-11-02T22:20:34+0000","Apple confirmed software bugs are hurting battery life on the iPhone 4S. It also said the software bugs are in iOS 5, a new version of Apple’s operating system that also runs older models of the iPhone and the iPad. It thinks it can fix the proble...","Apple Admits Software Bugs Hurting Battery Life in iPhone","","Apple"
"1161",1,"2011-11-09T18:15:23+0000","Adobe announced Wednesday that it is killing Flash for mobile devices and will instead focus its efforts on HTML5 for mobile developers. The announcement comes after several years of conflict about whether Flash works well on mobile phones. Apple ...","Adobe to Kill Mobile Flash, Focus on HTML5","","Apple"
"1162",2,"2011-11-08T23:38:57+0000","A look at word games, a couple of old ones and one new game that will give word lovers reason to call in sick tomorrow.","App Smart Extra: Word Games","","Apple"
"1163",3,"2011-10-28T17:35:43+0000","Mark Bittman eschews traditional apple pie and bakes this easy apple pizza instead.","Free-Form Apple Tart","Dining","Apple"
"1164",4,"2011-11-07T16:36:49+0000","A new article in The New Yorker by Malcolm Gladwell, based on the new biography of Steve Jobs, focuses on Jobs as a tweaker of great ideas rather than as someone who dreams them up.","Steve Jobs: Tinker, Tailor, Tweaker?","","Apple"
"1165",5,"2011-11-08T11:16:50+0000","A cartoon on the death of Steve Jobs and the popularity of the iPad.","Steve Jobs in Heaven","OpEd","Apple"
"1166",6,"2011-10-28T17:36:20+0000","This pie looks like a pizza.","The Minimalist: Free-Form Apple or Pear Tart","","Apple"
"1167",7,"2011-10-27T16:15:59+0000","While Apple is exploring a full-fledged television, expect Siri, the company’s new artificial intelligent software, to control the TV.","What’s Really Next for Apple in Television","","Apple"
"1168",8,"2011-11-05T21:03:32+0000","Are motorcycles being replaced as love objects by electronic desirables, mostly those made by Apple?","Is the Era of the Motorcycle Over?","OpEd","Apple"
"1169",9,"2011-11-05T01:40:38+0000","Apple in particular used a state-of-the art sales operation that some say is unique, but is raising some concerns.","Silicon Valley Wows Educators, and Woos Them","Business","Apple"
"1170",10,"2011-11-04T23:53:15+0000","Apple’s Siri voice technology for the new iPhone experienced bumpy service for a second day.","Siri Failure Leaves iPhones Mute","","Apple"
"1171",1,"2011-11-04T21:53:49+0000","The Big Apple Circus’s “Dream Big” has no lions or tigers, but a capybara and a crested porcupine, along with horses and humans, deliver ample awe, suspense and amusement.","Rodent in a Roadster and Other Spectacles in a One-Ring Realm","Culture","Apple"
"1172",2,"2011-11-05T01:49:50+0000","Ruth Madoff spoke out, the crisis in Europe took new turns and Groupon finally went public.","The Week’s Business News in Photos","Business Day","Apple"
