"","id","created_time","snippet","headline","news_desk","company_name"
"882",2,"2010-11-20T17:00:19+0000","“Turbulence,” a new book by four authors, uses employee surveys to examine a stressful period of change at the Boeing Company.","The Pain of Change at Boeing","SundayBusiness","Boeing"
"883",3,"2010-12-01T10:03:36+0000","Airbus said that it would offer airlines a version of its popular A320 single-aisle plane with new, more fuel-efficient engines.","Airbus to Update A320 With New Engines and Wings","Business","Boeing"
"884",4,"2010-12-01T03:30:45+0000","The problem arose when the wrong CDs were sent to EADS and Boeing, which are bidding on a $35 billion contract to build refueling tankers.","Air Force Acts to Fix Error in Tanker Bid","Business","Boeing"
"885",5,"2010-12-01T01:56:12+0000","The new plane, an A320 NEO, would feature a new engine that is expected to provide better fuel economy.","Airbus Plans to Update A320","Business","Boeing"
"886",6,"2010-11-29T18:56:06+0000","The forecasts came in response to Boeing’s announcement last week that it expected to come up with a new delivery schedule for the much-delayed plane.","Analysts Expect 6-Month Delay in Dreamliner Delivery","Business","Boeing"
"887",7,"2010-11-16T18:30:49+0000","Airlines want more fuel-efficient versions of the 737 and A320, but the planes’ makers are looking to new aircraft.","Boeing and Airbus Waver on Reworking Their Smaller Jets","Business","Boeing"
"888",8,"2010-11-23T21:43:01+0000","The two officials had mistakenly sent confidential data to Boeing and EADS, rivals for a $35 billion Air Force tanker contract.","Pentagon Reassigns 2 Officials in Mix-Up Over Confidential Tanker Data","Business","Boeing"
"889",9,"2010-11-10T18:11:49+0000","Test flights for the 787 Dreamliner were halted a day after an onboard fire forced an emergency landing.","In-Flight Fire Endangers Delivery Date for Boeing 787","Business","Boeing"
"890",10,"2010-11-15T06:31:45+0000","The reports come as Qantas Airways said that one of its Boeing 747s had to return to Australia on Monday after experiencing electrical problems.","Airlines Worry Over Possible Shortage of A380 Engine Spares","Business","Boeing"
"891",1,"2010-11-04T23:30:53+0000","India, flush with new wealth but worried about its security, is becoming one of the world’s most lucrative arms markets.","Wealthy and Worried, India Is Rich Arms Market","Business","Boeing"
"892",2,"2010-10-20T20:43:49+0000","Boeing’s chief executive, W. James McNerney Jr., said stronger-than-expected orders this year boded well for a recovery in sales.","Boeing Posts Profit and Raises Forecast","Business","Boeing"
"893",3,"2010-09-15T20:12:59+0000","The move could bolster efforts by the Obama administration to direct NASA toward commercial space.","Boeing Plans to Fly Tourists to Space","National","Boeing"
"894",4,"2010-09-15T18:13:16+0000","American lawmakers said the subsidies were a fraction of what Europe claimed, but European leaders said the finding could lead to talks to resolve the problem.","W.T.O. Said to Find Improper Subsidies for Boeing","Business","Boeing"
"895",5,"2010-09-17T01:34:23+0000","Airbus and Boeing have for years received questionable aid as they angle for some of the same customers.","A Feud Between Airbus and Boeing Has Given Neither Side a Clear Advantage","Business","Boeing"
"896",6,"2010-09-17T10:31:47+0000","Boeing has announced a joint venture with Space Adventures Ltd., undertaking what, on the face of it, must be one of the more straightforward marketing projects ever billed: selling tickets to space.","Advertising Space","Business","Boeing"
"897",7,"2010-08-27T19:30:44+0000","Boeing now expects delivery of the first 787 Dreamliner in the middle of the first quarter 2011, owing to a delay in engine availability.","Engine Problem Delays Delivery of Boeing’s Dreamliner","Business","Boeing"
"898",8,"2010-09-09T01:05:09+0000","The state secrets doctrine should be invoked only when the most grave national security matters are at stake, not to avoid embarrassing the government.","Torture Is a Crime, Not a Secret","Editorial","Boeing"
"899",9,"2010-09-08T23:50:16+0000","Tightened spending at the Pentagon is unsettling the defense industry. A quarter of executives at Lockheed Martin jumped at the chance to take a buyout.","Bracing for Cuts, Military Firms Shed Workers","Business","Boeing"
"900",10,"2010-09-08T21:16:25+0000","A sharply divided appeals court dismissed a lawsuit involving the C.I.A.’s “extraordinary rendition” program.","Court Dismisses a Case Asserting Torture by C.I.A.","National","Boeing"
"901",1,"2010-08-30T22:24:26+0000","Boeing is conducting training at its sprawling Customer Experience Center to show how it is preparing to put its much-delayed 787 Dreamliner airplane into service.","Training for the 787, Whenever It Shows Up","Business","Boeing"
"902",2,"2010-07-28T12:16:53+0000","The Pentagon is slowing spending, but orders for commercial airlines are recovering.","Military Cutbacks Redirect Boeing to Commercial Side","Business","Boeing"
"903",3,"2010-08-09T21:54:03+0000","Timothy Garrett is an aeronautical engineer for the Boeing Defense, Space and Security Phantom Works group. He is also a pilot, undeterred by multiple sclerosis.","Inspired by Flying, and Inspiring Others","Business","Boeing"
"904",4,"2010-07-19T05:15:54+0000","The order by the Dubai-based airline for Boeing 777 jets, to be announced Monday, could be worth $7 billion.","Officials Say Boeing Won a Jet Order From Emirates","Business","Boeing"
"905",5,"2010-07-19T11:53:09+0000","The deal is a sign that commercial aviation, and Boeing’s fortunes, are starting to recover from the recession.","Boeing Gets Order for Up to 30 Jets From Dubai","Business","Boeing"
"906",6,"2010-07-15T18:29:00+0000","The U.S, plane maker cited expectations of steady air traffic growth in Asia's emerging markets and the rapid expansion of low-cost carriers in Europe.","Boeing Lifts Long-Range Forecast","Business","Boeing"
"907",7,"2010-08-04T07:54:26+0000","The airline, based in Hong Kong, also said it planned to invest heavily in 36 new aircraft, underscoring the rapid recovery in air travel, particularly in Asia.","Cathay Pacific Sees Its Profit Rebound in First Half of 2010","Business","Boeing"
"908",8,"2010-07-09T18:36:52+0000","The aircraft maker submitted a bid for a $35 billion Air Force tanker contract and said it would cut costs on the production line to compete with its rival.","Boeing Bids for Tanker, and Overhauls 767 Production","Business","Boeing"
"909",9,"2010-06-30T14:03:07+0000","The aircraft maker will buy Argon ST to expand its capabilities in warfare and intelligence gathering.","Boeing to Buy Defense Company for $775 Million","Business","Boeing"
"910",10,"2010-07-26T10:10:27+0000","Wall Street enters this week on the cusp of a breakout in United States stocks, but it will need another spate of convincing earnings reports to feed the rally that sprouted at the end of last week.","Market: Bull, Bear or Turkey?","Business","Boeing"
"911",1,"2010-07-21T10:24:01+0000","The World Trade Organization found last month that Airbus had received billions of dollars in illegal subsidies from European governments over the past four decades.","E.U. Appeals W.T.O. Ruling on Airbus Subsidies","Business","Boeing"
"912",2,"2010-07-21T09:08:33+0000","Amid a flurry of new plane purchases by the world’s leading jet-leasing companies, a newcomer, the Air Lease Corporation, added to a rapidly expanding fleet on Tuesday, announcing orders for 69 planes valued at about $4.7 billion.","Leasing Start-Up Makes Noise at Air Show","Business","Boeing"
"913",3,"2010-07-20T22:24:35+0000","The jet-leasing newcomer, which has ordered 120 aircraft valued at nearly $9 billion, is the single biggest customer at the Farnborough International Airshow.","Leasing Start-Up Is Making Noise at Air Show","Business","Boeing"
"914",4,"2010-07-20T00:38:53+0000","Boeing and Airbus received orders for more than 180 new planes on the first day of the Farnborough International Airshow.","Deals at Air Show Bode Well for Recovery","Business","Boeing"
"915",5,"2010-07-19T14:27:14+0000","Flush with success in building an increasingly high-profile airline industry, Middle East Gulf states now want to get into aerospace manufacturing too.","From Nothing to a Global Hub for Aviation","Business","Boeing"
"916",6,"2010-07-18T13:52:56+0000","Airline traffic is back to pre-recession levels, but passenger and cargo revenues are not.","Bumpy Ride Ahead for Air Industries","Business","Boeing"
"917",7,"2010-07-18T13:52:51+0000","The commercialization of U.S. space policy proposed by President Obama means a major change in mission for aerospace contractors like Boeing and Lockheed Martin.","New Mission for American Aerospace Giants","Business","Boeing"
"918",8,"2010-06-07T04:26:33+0000","The military contractor says that by building the craft itself, it hopes to avoid some of the problems that hampered the previous contractors.","Boeing Plans Bid on Presidential Helicopter Fleet","Business","Boeing"
"919",9,"2010-07-18T00:19:23+0000","“We are in an abnormal and increasingly unfair situation,” Louis Gallois, the chief of EADS, said of the bidding for a big Air Force contract.","W.T.O. Ruling Upsets Chief of Jet Maker","Foreign","Boeing"
"920",10,"2010-07-18T13:52:51+0000","Analysts say that while economic uncertainty remains, industry-specific indicators and news developments scarcely support the image of aviation as a long-term growth industry.","Airlines Focus on Revival","Business","Boeing"
"921",1,"2010-07-16T12:53:16+0000","As the Farnborough International Airshow prepares to open, the outlook for military suppliers is challenging while makers of commercial jets are counting on the recovery to spur demand.","At Air Show, the Economic View Depends on the Plane","Business","Boeing"
"922",2,"2010-03-11T02:44:48+0000","Boeing will now have some welcome certainty about its future as a major builder of military aircraft.","Tanker Deal Gives a Lift to Boeing","Business","Boeing"
"923",3,"2010-05-03T21:44:55+0000","Boeing adjusts its responsiveness after a flap over 8-year-old Harry Winsor’s letter to the airplane company.","Boeing’s Social-Media Lesson","Media","Boeing"
"924",4,"2010-07-08T18:38:34+0000","Boeing plans to submit its bid on Friday as its supporters question whether Airbus has a cost advantage because of European aid.","European Plane Maker Submits Bid for U.S. Tankers","Business","Boeing"
"925",5,"2010-04-20T17:50:41+0000","The decision by EADS to bid for a contract worth at least $35 billion came six weeks after its partner, Northrop Grumman, dropped out of the contest.","Airbus’s Parent Gambles on Tanker Contract","Business","Boeing"
"926",6,"2010-07-01T08:18:11+0000","The stock market rounded out its worst quarter since late 2008 on Wednesday with a late slide that spared few blue chips.","Second Quarter Ends With Dow Down 10%","Business","Boeing"
"927",7,"2010-06-30T09:01:41+0000","An experimental circuit breaker for stock markets, put in place after last month’s flash crash, kicked in for the second time on Tuesday, after a sudden plunge in the price of Citigroup shares, leaving industry observers feeling optimistic about t...","Circuit Breaker Leaves Analysts Hopeful","Business","Boeing"
"928",8,"2010-06-30T09:11:01+0000","Fears that the global economy will worsen gripped the financial markets again Tuesday, with downbeat economic news that investors might have shrugged off in calmer times sending the broad stock market tumbling to its lowest level this year.","U.S. Stocks Drop on New Jitters About Global Growth","Business","Boeing"
"929",9,"2010-06-23T21:26:56+0000","Emirates, the international airline, is rattling rivals in Europe and Asia with a growth splurge and a fleet of superjumbo jets","Spending Spree by Emirates Shakes Up Airline Business","Business","Boeing"
"930",10,"2010-09-22T00:22:03+0000","A reader responds to an article about nurturing the commercial space industry.","Tourists in Space","Letters","Boeing"
"931",1,"2010-06-16T05:26:48+0000","Stocks in the United States closed higher on Tuesday, sustaining a broad-based rally that for once did not lose steam at the end of the session.","Markets Make a Run, Rising More Than 2%","Business","Boeing"
"932",2,"2010-06-07T01:21:01+0000","Flag-waving for Boeing in Congress would add another twist to the Air Force’s bungled attempts to replace its fleet of refueling jets.","The Tanker, Continued","Editorial","Boeing"
"933",3,"2010-06-08T07:03:56+0000","A Nevada company is preparing the solar system’s first private space station.","In Space Race, Enter Entrepreneurs","Business","Boeing"
"934",4,"2010-05-20T07:17:22+0000","Stocks on Wall Street declined on Wednesday as a German measure meant to thwart speculators in the European debt markets revived concerns about the debt crisis in Europe.","Shares Fall as Germany Moves to Restrict Trades","Business","Boeing"
"935",5,"2010-05-21T09:20:47+0000","Fears that the fragile economic recovery in the United States might be threatened by the financial and political crisis in Europe gripped Wall Street on Thursday, sending the stock market into a sharp decline and leaving anxious traders wondering ...","Asian Stocks Drop Sharply After Big Fall in U.S.","Business","Boeing"
"936",6,"2010-04-12T02:51:04+0000","Boeing and Lockheed Martin are dubious about taking a lead in President Obama’s plan for space taxis to the International Space Station.","Aerospace Business Has Its Doubts About Plans to Revamp NASA","National","Boeing"
"937",7,"2010-03-23T17:53:00+0000","The W.T.O. is also looking into a European complaint that Boeing has benefited improperly from subsidies from its military business.","W.T.O. Affirms Ruling of Improper Airbus Aid","Business","Boeing"
"938",8,"2010-07-09T06:01:34+0000","The European Aeronautic Defense and Space Company submitted an 8,800-page bid on Thursday for a $35 billion Air Force tanker contract amid tensions over whether European subsidies would give it a cost advantage over Boeing.","EADS Bids on Air Force Tankers Amid Tensions","Business","Boeing"
"939",9,"2010-03-18T02:20:58+0000","The Air Force is left with only one bid in the auction to replace its tanker fleet — a reminder of why the Pentagon needs to clean up its procurement process.","A Politically Feasible Jet","Editorial","Boeing"
"940",10,"2010-03-17T02:19:16+0000","About $1.1 billion has been spent on a virtual fence along the Mexican border, with little to show for it.","Budget Cut for Fence on U.S.-Mexico Border","National","Boeing"
"941",1,"2010-11-21T15:58:41+0000","The Air Force accidentally sent each bidder for an aerial tanker contract sensitive data about the other’s proposal, Pentagon officials said.","Air Force Slip Complicates Tanker Bids","Business","Boeing"
"942",2,"2010-03-08T21:27:42+0000","The decision leaves Boeing as the likely winner of a contract that could eventually cost $100 billion.","Northrop and EADS to Drop Bid for Tanker","Business","Boeing"
"943",3,"2010-01-12T15:00:00+0000","The European plane maker and its U.S. partner, Northrop Grumman, have said they would withdraw from the competition if the rules are not revised.","Airbus Criticizes Latest U.S. Air Force Specs for Refueling Tanker","Business","Boeing"
"944",4,"2010-06-30T15:11:08+0000","The World Trade Organization ruled that European government subsidies gave the European aircraft maker an unfair advantage over Boeing.","In Ruling, W.T.O. Faults Europe Over Aid to Airbus","Business","Boeing"
"945",5,"2010-10-18T19:37:51+0000","Negotiators are meeting in Ottawa this week to discuss questions about the financing of the airplane business.","Aviation World at Odds Over Plane Loans","Business","Boeing"
"946",6,"2010-08-25T17:25:40+0000","Continental previews new jets at trade convention.","Continental Shows Off Its New Airliners","Travel","Boeing"
"947",7,"2010-08-09T23:06:10+0000","There are clear signs that the business-travel industry, which drives the fortunes of a large part of the economy, including airlines and hotels, is gradually coming back.","For Travel Industry, Things Are Looking Up","Business","Boeing"
"948",8,"2010-03-24T03:05:39+0000","The Obama team is right to address the deficiencies of the long-troubled missile defense program.","Fixing Missile Defense","Editorial","Boeing"
"949",9,"2010-11-10T23:30:19+0000","Sam Howe Verhovek writes of the dawn of the jet age and of those who designed and flew the planes.","Book Review: Jet Age — The Comet, the 707, and the Race to Shrink the World","Travel","Boeing"
"950",10,"2010-02-16T15:01:12+0000","The trans-Atlantic production of “La Bête” will star David Hyde Pierce, Mark Rylance and Joanna Lumley.","After London Layover, Broadway Gets ‘La Bête’ Revival","Culture","Boeing"
"951",1,"2010-02-16T15:01:12+0000","The trans-Atlantic production of “La Bête” will star David Hyde Pierce, Mark Rylance and Joanna Lumley.","After London Layover, Broadway Gets ‘La Bête’ Revival","Culture","Boeing"
"952",2,"2010-02-16T23:32:52+0000","The secretary of state’s travels home were waylaid by mechanical troubles.","Hillary Clinton Hops a Ride With Petraeus","National","Boeing"
"953",3,"2010-02-24T00:22:41+0000","Corporate executives are the guests at a White House dinner, hosted by President Obama.","Obama Dines With Business Leaders","National","Boeing"
"954",4,"2010-05-22T17:03:15+0000","One hundred fifty-eight people were killed when the Boeing 737 crashed outside Mangalore airport in southern India. Eight survived.","India Plane Crash Killed 158","Foreign","Boeing"
"955",5,"2010-01-25T03:35:49+0000","The plane crashed into the Mediterranean Sea shortly after takeoff. Reports said that 90 people were on board.","Ethiopian Airliner Crashes Near Beirut","Foreign","Boeing"
"956",6,"2010-12-06T16:08:08+0000","The scandal over falsified test data at Koito, a Japanese maker of airplane seats, could disrupt aviation industry for years.","Fallout Over Seat-Safety Inspections Leaves Airlines in Limbo","Business","Boeing"
"957",7,"2010-05-22T03:52:31+0000","An Air India flight carrying 166 people crashed into a heavily wooded area in the city of Mangalore, India, on Saturday, killing nearly everyone on board.","Scores Feared Dead in Plane Crash in India","Foreign","Boeing"
"958",8,"2010-05-22T12:24:48+0000","An Air India flight from Dubai carrying 166 people crashed into a wooded valley moments after landing, killing almost everyone on board.","Scores Feared Dead in Southern India Plane Crash","Foreign","Boeing"
"959",9,"2010-04-20T02:05:02+0000","Even though volcanoes have always been a threat to aviation, there are no guidelines for dealing with volcanic ash clouds other than to avoid them.","When It Comes to Volcanic Ash, Airline Procedure Is Clear: Avoid","Foreign","Boeing"
"960",10,"2010-09-07T22:49:31+0000","“La Bête,” a record-setting flop on Broadway in 1991 that was a hit in England the next year, is coming back, this time after being performed in London.","Second Chance for a Beast of Broadway","0","Boeing"
"961",1,"2010-05-03T14:38:33+0000","How Internet service on airplanes works.","Q.&A.:Getting the Internet Up in the Air","","Boeing"
"962",2,"2010-02-11T15:39:28+0000","Fallout from the Obama administration’s decision to follow through on arms sales to Taiwan.","On Arms Sales to Taiwan, China Sends Mixed Signals","Foreign","Boeing"
"963",3,"2010-07-19T20:45:04+0000","China’s gold mining industry faces regulatory scrutiny after its worst disaster in years: the accidental release of 2.4 million gallons of acid-laced waste into the Ting River.","On Our Radar: China’s Environmental Woes","","Boeing"
"964",4,"2010-08-16T19:19:12+0000","A jetliner with 131 passengers aboard crashed on the island of San Andrés early Monday, but officials said only one passenger died.","Jet Crash on Colombian Island Kills 1","Foreign","Boeing"
"965",5,"2010-07-26T23:39:01+0000","Despite increasing calls for deficit reduction, one program opposed by the White House — an alternate engine for the joint strike fighter — so far refuses to die.","Panel Seen Approving F-35 Engine, Risking Veto","Business","Boeing"
"966",6,"2010-03-31T21:03:54+0000","Longer-running shows like “Wicked,” “The Lion King,” “Jersey Boys” and “Billy Elliot: The Musical” earned more money this winter, while newcomers like “A Little Night Music,” “A View From the Bridge,” “Memphis” and “West Side Story” proved fairly ...","An Uptick for Broadway","Culture","Boeing"
"967",7,"2010-03-09T01:52:34+0000","Even as big companies are moving their pension funds out of stocks, state governments are chasing higher returns by making riskier investments.","Public Pension Funds Are Adding Risk to Raise Returns","Business","Boeing"
"968",8,"2010-09-17T08:26:11+0000","6 Q’s About the News | What is the future of space travel?","Tourists in Space","","Boeing"
"969",9,"2010-03-30T14:06:15+0000","The service had enabled Ryanair passengers to make and receive voice calls and text messages on 50 of the airline’s fleet of 230 Boeing 737 planes.","Ryanair Ends Cellphone Usage","Travel","Boeing"
"970",10,"2010-11-04T12:16:19+0000","Three airlines suspended flights of the Airbus superjumbo jetliner after an engine on a Qantas plane blew apart.","3 Airlines Halt A380 Flights Over Engine Explosion","Foreign","Boeing"
"971",1,"2010-11-05T08:47:34+0000","Quantas said Friday it believed the explosion of the engine of its A380 was due to a design flaw or manufacturing defect from its maker, Rolls Royce.","In Qantas Blowout, Concern for Jet Engine Maker","Business","Boeing"
"972",2,"2010-01-25T08:23:20+0000","Lebanese authorities have ruled out terrorism as a cause for the crash of the aircraft, which had about 90 on board.","Ethiopian Airliner Crashes Near Beirut","Foreign","Boeing"
"973",3,"2010-03-31T21:00:24+0000","Garuda, Indonesia’s national carrier, said that it was increasing flights to Hong Kong, Thailand, Malaysia and Singapore as part of an attempt to triple its number of international departures by 2014.","Indonesia Airline Expands Routes","Travel","Boeing"
"974",4,"2010-09-20T23:27:09+0000","A stand-up airplane seat called the SkyRider has 23 inches of space, in contrast to the current 31 inches.","Legroom Tight Now? New Seat Is Less Spacious","Business","Boeing"
"975",5,"2010-10-27T05:09:41+0000","An air traffic controller has been sentenced to 14 months in prison in connection with the crash of a Gol Airlines flight that killed 154 people over the Amazon in 2006, Brazilian news media reported.","Brazil: Conviction in 2006 Plane Crash Over Amazon","Foreign","Boeing"
"976",6,"2010-11-05T00:34:48+0000","The failure of a Rolls-Royce engine on a Qantas flight was the latest in a series of problems for the engine maker.","Jet Engine Failure Causes Worry on Manufacturer","Business","Boeing"
"977",7,"2010-02-08T17:24:39+0000","Koito Industries, whose parent is affiliated with Toyota, will fix about 150,000 seats in planes operated by 32 airlines after saying that it falsified test results.","Maker to Fix Airline Seats After Faking Safety Test Results","Business","Boeing"
"978",8,"2010-01-12T09:35:55+0000","European governments may not reach a deal to shoulder several billion euros in additional development costs for the A400M project, hinting the plan could be dropped.","Airbus Issues Warning on Military Plane Project","Business","Boeing"
"979",9,"2010-04-06T19:00:44+0000","Qantas reported its fifth aircraft malfunction since March 30 as a power surge in an engine on a Boeing 747 forced a London-bound flight to turn back to Bangkok on Tuesday.","Qantas Has More Engine Malfunctions","Travel","Boeing"
"980",10,"2010-09-27T11:43:49+0000","The $1.4 billion deal increases Southwest’s foothold in New York and Boston and allows it to move into Hartsfield-Jackson Atlanta International, the nation’s largest airport.","Southwest, Determined to Expand, Buys AirTran","Business","Boeing"
"981",1,"2010-03-04T13:59:00+0000","A pilot suspected of flying with a forged license for more than a decade was arrested in the Netherlands shortly before he was scheduled to depart on a flight carrying 101 passengers, the police said Wednesday.","Airline Pilot Accused of Flying for Years Without a Valid License","Travel","Boeing"
"982",2,"2010-04-01T17:04:08+0000","Jamie Dimon, the chief executive of JPMorgan Chase, said Wednesday in a letter to investors that although the business community was being “demonized,” the United States needed large banks.","Dimon Defends Bank Size Against Critics","Business","Boeing"
"983",3,"2010-06-26T03:35:01+0000","Workers are caught in a conflict between Congress, which has banned NASA from canceling any part of a new lunar mission, and program managers who have been told to scale back.","At Companies Tied to NASA, Casualties of a Changing Mission","National","Boeing"
"984",4,"2010-06-19T01:23:48+0000","She is in her third year of medical school; he is a chief resident in orthopedic surgery.","Debbie Dao, Alexis Dang","Society","Boeing"
"985",5,"2010-03-09T07:17:31+0000","U.S. states and other bodies of government are seeking higher returns for their pension funds, to make up for ground lost in the last couple of years and to pay all the benefits promised to present and future retirees. Higher returns come with mor...","Public Pension Funds Are Adding Risk to Raise Returns","Business","Boeing"
"986",6,"2010-10-01T12:13:55+0000","Shares wandered a bit as traders parsed through a series of economic reports on Friday.","Remarks by Fed Officials Give Wall Street a Lift","Business","Boeing"
"987",7,"2010-09-08T20:56:41+0000","Broadway this season is the land of second chances for celebrities looking to reignite their careers and for plays that failed miserably in their first outings.","Think You’ve Seen It All? You Have","0","Boeing"
"988",8,"2010-03-15T20:33:27+0000","The crash, which involved a Boeing 737 operated by a domestic subsidiary of Aeroflot, killed all 88 people aboard.","Alcohol Cited in 2008 Russian Crash","Foreign","Boeing"
"989",9,"2010-01-25T02:06:53+0000","Economic data, corporate earnings and meetings.","Looking Ahead","Business","Boeing"
"990",10,"2010-07-11T03:14:33+0000","The couple was married in Princeton, N.J.","Sarah Burns, Timothy Funkhouser","Society","Boeing"
"991",1,"2011-12-09T00:38:26+0000","After the deal’s ratification, the union asked the National Labor Relations Board to end a complaint against the plane maker.","Union Seeks to Dismiss Complaint Against Boeing","Business","Boeing"
"992",2,"2011-12-09T16:39:15+0000","After a union complaint was dropped, a federal agency will not pursue a politically charged case accusing the aircraft maker of violating labor law in opening a plant in South Carolina.","Labor Board Drops Case Against Boeing After Union Reaches Accord","Business","Boeing"
"993",3,"2011-11-30T19:22:28+0000","A four-year accord calls for union jobs on the 737 Max in Washington State, and if it is approved by members, the union said it would no longer contest a nonunion plant in South Carolina.","Machinists and Boeing Reach Deal","Business","Boeing"
"994",4,"2011-12-31T15:07:53+0000","Mitt Romney heads back to Iowa for a final pre-caucuses swing after a quick jaunt to New Hampshire.","Romney Focuses on Obama Before Leaving New Hampshire","","Boeing"
"995",5,"2011-12-17T21:12:13+0000","It takes a vast team to design a complex airplane, particularly one like the B-52 Stratofortress. Mr. Withington played down the achievement.","Holden Withington, Last Living B-52 Designer, Dies at 94","Business","Boeing"
"996",6,"2011-12-16T06:25:11+0000","A casual look at The Federal Register reveals, among other things, that the Department of Homeland Security is trolling for Asian carp in a canal near Romeoville.","Information Collection, Canal Restrictions and Other Intrusions Into Your Life","National","Boeing"
"997",7,"2011-12-05T18:57:34+0000","Boeing’s agreement with the machinists’ union has parallels with a 1948 accord between General Motors and the United Automobile Workers, another far-reaching contract meant to overcome a history of strife.","The Search for an Era of Labor Peace","","Boeing"
"998",8,"2011-11-18T02:52:33+0000","An Indonesian airline has agreed to buy 230 new 737-model planes worth $21.7 billion.","Boeing Reports a Record Sale","Business","Boeing"
"999",9,"2011-11-19T21:25:35+0000","The Osprey has survived after repeated safety problems during testing, years of delays, ballooning costs and tough questions about the aircraft’s utility.","Costly Aircraft Suggests Cuts Won’t Be Easy","National","Boeing"
"1000",10,"2011-11-15T19:25:04+0000","The Italian aircraft maker, a supplier to Boeing and EADS, will sell assets and cut jobs, overhaul production and streamline supply lines to reduce costs.","Finmeccanica, Posting Loss, Announces Restructuring","Business","Boeing"
"1001",1,"2011-11-14T13:06:48+0000","With economies in Europe and the United States struggling, the Dubai Air show is increasingly the must-go place for aviation manufacturers to showcase their hardware.","Dubai a Vital Hub for Aircraft Sales","Business","Boeing"
"1002",2,"2011-11-14T15:15:56+0000","To shield themselves from oil price gyrations, airlines are experimenting with fuels that incorporate ingredients like used fryer oil and algae.","Flying on Chicken Fat","","Boeing"
"1003",3,"2011-11-12T19:31:11+0000","On United Boeing 767s, there’s a metal box under certain seats. The airline says there’s still plenty of legroom, if you count the neighbor’s space.","Go Ahead, Invade Your Seatmate’s Space","NAT","Boeing"
"1004",4,"2011-10-26T18:01:00+0000","On the day the Boeing 787 made its inaugural commercial flight, the company said it would deliver fewer of the new planes this year because of production problems.","Boeing Posts Strong Profit but Cuts Delivery Forecast","Business","Boeing"
"1005",5,"2011-11-03T04:02:00+0000","A study found that 280 of the biggest public companies had federal income tax bills that were little more than half the official corporate rate of 35 percent in the last three years.","Biggest Public Firms Paid Little U.S. Tax, Study Says","Business","Boeing"
"1006",6,"2011-10-14T00:51:34+0000","Republicans are trying to unravel workers’ rights that have existed since the Great Depression.","Labor Rights, Under Republican Attack","OpEd","Boeing"
"1007",7,"2011-10-07T12:37:57+0000","New ventures are experimenting with LED bulbs that affect mood, ease jet lag, entice customers and restore circadian rhythms.","A New Use for LEDs: Mind Control","","Boeing"
"1008",8,"2011-09-15T17:57:18+0000","On a party-line vote, the House approved a Republican-backed bill that would prohibit the N.L.R.B. from blocking Boeing from operating an aircraft assembly line in South Carolina.","In Boeing Case, House Passes Bill Restricting Labor Board","Business","Boeing"
"1009",9,"2011-09-15T00:31:29+0000","The House is expected to pass a bill Thursday that will nullify an antiunion complaint by the National Labor Relations Board, which wants the work moved to Washington State.","House Is Expected to Pass Bill Aiding New Boeing Plant","Business","Boeing"
"1010",10,"2011-09-19T11:39:01+0000","The European plane maker cited expectations of increasing wealth in Asia and growth in low-cost airlines in the United States and Europe.","Airbus Raises Its Forecast for Demand","Business","Boeing"
"1011",1,"2011-09-15T18:18:56+0000","Some leading chief executives explain the benefits of actively reaching out to Capitol Hill and the White House.","Another View: Why C.E.O.’s Need to Engage Washington","","Boeing"
"1012",2,"2011-08-23T01:50:08+0000","At a time when nothing matters more than job creation, the case between Boeing and the National Labor Relations Board over the assembly of the Dreamliner is doing the opposite.","How Democrats Hurt Jobs","Editorial","Boeing"
"1013",3,"2011-07-27T23:33:23+0000","The company said it remained on track to deliver its first 787 Dreamliner passenger jet and 747-8 air freighter in the third quarter.","Improved Sales Help Boeing Beat Forecasts","Business","Boeing"
"1014",4,"2011-08-10T08:07:23+0000","Singapore Airlines and Cathay Pacific, which is based in Hong Kong, announced purchases from Boeing totaling 20 aircraft at list prices of about $5.6 billion.","2 Asian Carriers Disclose Big Orders","Business","Boeing"
"1015",5,"2011-07-20T12:32:55+0000","The order from Boeing and Airbus, which hasn’t sold new planes to American for years, is worth over $38 billion.","Jet Order by American Is a Coup for Boeing’s Rival","Business","Boeing"
"1016",6,"2011-08-04T16:28:56+0000","The executive was welcomed by a surprisingly effusive Mr. Letterman, who took a brief spin onstage in the 2012 Focus Electric.","Alan Mulally, Ford C.E.O., Brings the Focus Electric to “Late Show”","","Boeing"
"1017",7,"2011-07-01T01:49:32+0000","The challenge to a new Boeing plant in South Carolina by a union in Seattle has turned into a political firefight between the foes and partisans of organized labor.","Boeing Labor Dispute Is Making New Factory a Political Football","Business","Boeing"
"1018",8,"2011-06-16T13:30:40+0000","The U.S. planemaker said annual increases in passenger and cargo traffic, particularly in Asia, would outpace global economic growth over the next two decades.","Boeing Raises Forecast for Sales by 8.5%","Business","Boeing"
"1019",9,"2011-06-14T00:48:17+0000","The National Labor Relations Board will argue the machinists’ union’s case before a judge, though all sides say they would prefer to settle the case over a production line in South Carolina.","Boeing Labor Battle Is Poised to Go Before Judge","Business","Boeing"
"1020",10,"2011-03-08T16:41:51+0000","Boeing sealed two deals with Chinese airlines for more than 2,000 aircraft over the next five years.","Boeing's Deal with China","","Boeing"
"1021",1,"2011-04-26T01:41:11+0000","Is a move to South Carolina a way to avoid unions or retaliation against them?","Boeing and the N.L.R.B.","Editorial","Boeing"
