"","id","created_time","snippet","headline","news_desk","company_name"
"560",10,"2009-12-01T14:01:27+0000","Another View: Bill George, a Harvard business professor and the author of “7 Lessons for Leading in Crisis,” puts forth some proposals to revive employment growth in a declining job market.","Another View: Innovation Can Unlock Job Growth","Business","Intel"
"561",1,"2009-11-13T03:15:43+0000","Intel may have reached a deal with Advanced Micro Devices, but that does little for consumers hurt by anticompetitive practices.","Intel’s $1.25 Billion Settlement","Editorial","Intel"
"562",2,"2009-11-12T14:23:37+0000","Advanced Micro Devices, a rival maker of computer chips, had accused Intel of strong-arm tactics to pressure PC makers to buy Intel products.","A.M.D.-Intel Settlement Won’t End Their Woes","Business","Intel"
"563",3,"2009-11-19T12:10:03+0000","Profits gained from Nvidia’s gaming chip business have helped pay for an expansion into the corporate and science markets.","Nvidia’s Gamers Helped It Win Big Business","Business","Intel"
"564",4,"2009-11-18T19:01:54+0000","Increasingly, they are really large systems that rely on mainstream computing parts.","Supercomputers Are Still Fast, but Less Super","Business","Intel"
"565",5,"2009-11-04T16:04:00+0000","New York’s attorney general charged the company with abusing its dominant position in the chip market.","State Accuses Intel in an Antitrust Suit","Business","Intel"
"566",6,"2009-11-18T12:25:13+0000","Andy Grove, former chief executive of Intel, offers his ideas for bringing some of the “better, faster, cheaper” virtues of the chip industry to health care.","Andy Grove’s Prescription for Health Care","Business","Intel"
"567",7,"2009-10-28T02:57:41+0000","If Intel is abusing its outsize clout to marginalize rivals and hinder the development of competitive products, it should be made to stop.","Microchips and Monopolies","Editorial","Intel"
"568",8,"2009-10-13T21:20:54+0000","Intel’s performance in the third quarter, analysts say, suggests that economic prospects are brightening.","Intel’s Profit and Revenue Top Forecast","Business","Intel"
"569",9,"2009-10-16T00:51:16+0000","Although optimistic, some analysts are still taking a wait-and-see attitude regarding the recovery of companies like I.B.M. and Google.","The Tech Sector Trumpets Signs of a Real Rebound","Business","Intel"
"570",10,"2009-09-21T12:25:57+0000","In an unusual move, European antitrust regulators published internal e-mails and documents to back up the record fine against Intel.","European Union Lays Out Its Evidence Against Intel","Business","Intel"
"571",1,"2009-09-07T00:02:09+0000","Intel chips dominate in computers, Qualcomm’s in cellphones. With the overlap in tablet PCs, laptops and smartphones, the two hunger for each other’s lunch.","Intel and Qualcomm Eye Each Other’s Terrain","Business","Intel"
"572",2,"2009-08-17T03:07:15+0000","Regulators should not be fooled by Intel’s appeal of the European Commission decision that the company violated antitrust law.","Intel’s Human Rights","Editorial","Intel"
"573",3,"2009-08-29T18:39:29+0000","Large-growth shares are suddenly attractive again, but investors should keep history in mind before making a commitment.","Fashionable Again, but for How Long?","SundayBusiness","Intel"
"574",4,"2009-07-22T20:19:50+0000","Filing the appeal will not delay Intel’s payment of the $1.5 billion fine, the largest ever assessed in Europe in a market-dominance case.","Intel Appeals Antitrust Ruling","Business","Intel"
"575",5,"2009-07-14T20:30:42+0000","The chip company reported second-quarter sales of $8 billion, which analysts say indicate how well the overall computer industry is doing.","Intel’s Results Give Hope to Industry","Business","Intel"
"576",6,"2009-06-23T19:53:21+0000","Exactly how the companies would work together remained unclear. Executives limited their statement to the production of devices that would access the Internet and use Intel chips.","Nokia and Intel to Pair Up on Mobile Devices","Business","Intel"
"577",7,"2009-05-22T03:00:46+0000","The slow investigation into Intel’s predatory business practices is evidence that Washington must pursue monopolies more vigorously and foster competition.","Intel and Competition","Editorial","Intel"
"578",8,"2009-05-25T01:39:54+0000","The Linux programmers at the chip maker are at the center of its foray into netbooks and mobile phones.","Intel Adopts an Identity in Software","Business","Intel"
"579",9,"2009-05-06T00:00:53+0000","A commercial for Intel's advertising campaign, Intel: Sponsors of Tomorrow, features Ajay Bhatt, one of two chief architects on USB 1.0. ","Intel Advertisement","","Intel"
"580",10,"2009-09-25T21:52:43+0000","Intel showed off computer chips and software aimed at a range of mobile devices at its annual developer conference in San Francisco this week.","Intel Inside? Try Intel Everywhere","Business","Intel"
"581",1,"2009-09-25T21:52:43+0000","Intel showed off computer chips and software aimed at a range of mobile devices at its annual developer conference in San Francisco this week.","Intel Inside? Try Intel Everywhere","None","Intel"
"582",2,"2009-06-05T01:03:22+0000","Wind River Systems brings Intel expertise in coding for a variety of electronic devices, and a stable of potential customers for Intel chips.","Intel Buys a Software Company to Extend Chip Market","Business","Intel"
"583",3,"2009-09-22T22:55:22+0000","Powering Intel's future, with Paul Otellini, Intel CEO and CNBC's Jim Goldman.","Intel C.E.O. on the Future","","Intel"
"584",4,"2009-05-13T17:40:40+0000","European regulators slapped the world's biggest chip maker with a record $1.45 billion fine. Paul Otellini, C.E.O. of Intel, discusses the situation with CNBC's Jim Goldman.","Intel C.E.O. Vows to Fight Fine","","Intel"
"585",5,"2009-11-04T21:33:11+0000","Intel has been the target of antitrust investigations and lawsuits from around the world. A look at the cases that the world's largest chip maker has battled for years.","Intel's Antitrust History","Technology","Intel"
"586",6,"2009-04-30T01:04:15+0000","The company defends its business practices, but a rival chip maker, A.M.D., says it is anticompetitive.","In Europe, Intel Faces a Large Antitrust Fine","Business","Intel"
"587",7,"2009-09-14T02:38:12+0000","Pat Gelsinger, who runs Intel's enterprise business, plans to leave the company, and Sean Maloney, head of sales and marketing, will take on a broader role, according to people briefed on the changes.","Intel Said to Plot an Executive Overhaul","None","Intel"
"588",8,"2009-05-14T01:18:37+0000","A.M.D. cheered the European ruling, but the history of antitrust cases against big technology companies suggests that little will change in the marketplace.","A Ruling Against Intel, Unlikely to Drag It Down","Business","Intel"
"589",9,"2009-05-13T16:14:06+0000","The European Commission said Intel had abused its position of dominance in the microchip markets to exclude its rival Advanced Micro Devices.","Europe Fines Intel $1.45 Billion in Antitrust Case","Business","Intel"
"590",10,"2009-06-05T00:03:03+0000","By buying Wind River, Intel is betting on the growing market for embedded devices. It is also gambling it can keep selling software to rival chip makers.","Intel Buys Conflicts With the Software","Business","Intel"
"591",1,"2009-06-05T00:03:03+0000","By buying Wind River, Intel is betting on the growing market for embedded devices. It is also gambling it can keep selling software to rival chip makers.","Intel Buys Conflicts With the Software","None","Intel"
"592",2,"2009-06-05T00:03:03+0000","By buying Wind River, Intel is betting on the growing market for embedded devices. It is also gambling it can keep selling software to rival chip makers.","Intel Buys Conflicts With the Software","Business","Intel"
"593",3,"2009-05-13T11:55:50+0000","CNBC interview with Bruce Sewell, Intel's general counsel, on the record fine imposed by the European Commission in an antitrust case.","Intel General Counsel on Fine","","Intel"
"594",4,"2009-01-15T21:38:20+0000","The chief executive said Intel would continue to invest in manufacturing technology as it looks to outpace rivals.","Intel Looks to Invest Despite a Drop-Off","Business","Intel"
"595",5,"2009-07-16T21:25:20+0000","I.B.M. reported quarterly earnings that surpassed Wall Street’s expectations, and it raised its profit forecast for the year.","I.B.M. Profits Beat Wall Street Forecasts","Business","Intel"
"596",6,"2009-01-21T21:58:47+0000","The layoffs come as the company grapples with a steep decline in demand for personal and business computers.","Intel to Cut at Least 5,000 Jobs","Business","Intel"
"597",7,"2009-09-14T02:38:12+0000","Pat Gelsinger, who runs Intel’s enterprise business, plans to leave the company, and Sean Maloney, head of sales and marketing, will take on a broader role, according to people briefed on the changes.","Intel Is Said to Plot an Executive Overhaul","Business","Intel"
"598",8,"2009-08-24T08:12:37+0000","Intel has acquired software company RapidMind in an effort to push development of programs that can exploit the power of Intel's multicore processors.","Intel Acquires RapidMind, a Software Company","None","Intel"
"599",9,"2009-05-26T19:10:29+0000","Intel is happy to stay in the background, letting folks like Novell and Canonical do with Moblin what they will. It's a stance that ruffles Microsoft's feathers a bit less.","Intel's Odd Role as a Lead Linux Promoter","None","Intel"
"600",10,"2009-09-14T10:47:34+0000","Intel is expected to reveal a sweeping management change on Monday, Bits reported.","Intel Is Said to Plot an Executive Overhaul","None","Intel"
"601",1,"2009-08-24T08:12:37+0000","Intel has acquired software company RapidMind in an effort to push development of programs that can exploit the power of Intel's multicore processors.","Intel Acquires RapidMind, a Software Company","None","Intel"
"602",2,"2009-01-07T05:00:00+0000","","Intel revises down its estimates","IHT News","Intel"
"603",3,"2009-09-14T10:47:34+0000","Intel is expected to reveal a sweeping management change on Monday, Bits reported.","Intel Is Said to Plot an Executive Overhaul","None","Intel"
"604",4,"2009-08-24T08:12:37+0000","Intel has acquired software company RapidMind in an effort to push development of programs that can exploit the power of Intel’s multicore processors.","Intel Acquires RapidMind, a Software Company","Business","Intel"
"605",5,"2009-01-07T05:00:00+0000","","Intel lowers revenue estimate again","IHT News","Intel"
"606",6,"2009-07-15T13:44:01+0000","The market’s buoyant mood spread beyond technology as investors latched onto hopes that consumer spending may recover in time to give the economy a kick start.","Intel’s Earnings Help Drive a Rally","Business","Intel"
"607",7,"2009-02-10T14:00:29+0000","The world’s largest chip maker is holding itself up as a model for others to follow by increasing capital spending during a deep economic slump.","Intel’s Chief Calls for Investments in U.S.","Business","Intel"
"608",8,"2009-12-16T18:38:01+0000","CNBC coverage of remarks by the Federal Trade Commission's director of competition, Richard A. Feinstein, on the case against Intel.","F.T.C.'s Feinstein on Intel Suit","","Intel"
"609",9,"2009-05-12T20:49:02+0000","The fortunes of the PC industry are improving, according to Paul Otellini, chief executive of Intel.","Intel Says Outlook Is 'a Little Better' Than Expected","None","Intel"
"610",10,"2009-11-12T15:59:05+0000","Ending the computer industry’s most bitter legal war, the chip maker Intel agreed on Thursday to pay a rival, Advanced Micro Devices, $1.25 billion to settle antitrust and patent disputes.","Intel to Pay $1.25 Billion to Settle With A.M.D.","Business","Intel"
"611",1,"2009-01-22T05:00:00+0000","","Intel to shut plants and eliminate 5,000 jobs","IHT News","Intel"
"612",2,"2009-07-15T13:44:01+0000","The market’s buoyant mood spread beyond technology as investors latched onto hopes that consumer spending may recover in time to give the economy a kick start.","Intel’s Earnings Help Drive a Rally","Business","Intel"
"613",3,"2009-05-12T20:49:02+0000","The fortunes of the PC industry are improving, according to Paul Otellini, chief executive of Intel.","Intel Says Outlook Is 'a Little Better' Than Expected","None","Intel"
"614",4,"2009-06-04T12:21:00+0000","Intel said Thursday that it has agreed to buy Wind River Systems, a provider of software and services for embedded and mobile devices, for $884 million in cash.","Intel to Buy Wind River for $884 Million","None","Intel"
"615",5,"2009-11-12T15:59:05+0000","Ending the computer industry’s most bitter legal war, the chip maker Intel agreed on Thursday to pay a rival, Advanced Micro Devices, $1.25 billion to settle antitrust and patent disputes.","Intel to Pay $1.25 Billion to Settle With A.M.D.","Business","Intel"
"616",6,"2009-01-14T12:23:28+0000","The investment arm of Intel said Wednesday that it will invest $23 million in three Indian companies in areas ranging from online marketing to education.","Intel Capital Invests $23 Million in India","None","Intel"
"617",7,"2009-01-28T01:30:13+0000","European regulators have been investigating Intel’s business practices since the start of the decade, after a complaint by a rival, Advanced Micro Devices.","European Court Refuses to Delay Intel Inquiry","Business","Intel"
"618",8,"2009-11-05T10:29:21+0000","New York’s attorney general, Andrew M. Cuomo, on Wednesday filed an antitrust suit against Intel for abusing its dominant market position.","Cuomo Files Antitrust Suit Against Intel","Business","Intel"
"619",9,"2009-01-28T20:37:11+0000","Intel’s decision to defy European antitrust investigators raised questions about how to handle the remainder of the investigation.","Europe Ponders Its Next Step in Intel Inquiry","Business","Intel"
"620",10,"2009-01-14T12:23:28+0000","","Intel Capital Invests $23 Million in India","Business","Intel"
"621",1,"2009-10-28T10:09:28+0000","Tilera, the chip start-up, is boasting that it has created the world’s first 100-core chip — a product capable of giving Intel a run for its money in the high-profit server chip market.","Tilera Taunts Intel With a 100-Core Chip","Business","Intel"
"622",2,"2009-10-28T10:09:28+0000","Tilera, the chip start-up, is boasting that it has created the world's first 100-core chip -- a product capable of giving Intel a run for its money in the high-profit server chip market.","Tilera Taunts Intel With a 100-Core Chip","None","Intel"
"623",3,"2009-10-27T21:22:23+0000","The start-up Tilera has picked a daunting path by opting to tackle Intel in the server chip market with a new product that it claims is the fastest chip ever built.","Tilera Taunts Intel With a 100-Core Chip","None","Intel"
"624",4,"2009-02-08T05:00:00+0000","","European court refuses to delay Intel inquiry","IHT News","Intel"
"625",5,"2009-02-10T05:00:00+0000","","Intel to invest $7 billion despite downturn","IHT News","Intel"
"626",6,"2009-01-28T20:37:11+0000","Intel’s decision to defy European antitrust investigators raised questions about how to handle the remainder of the investigation.","Europe Ponders Its Next Step in Intel Inquiry","Business","Intel"
"627",7,"2009-05-26T19:10:29+0000","Intel is happy to stay in the background, letting folks like Novell and Canonical do with Moblin what they will. It’s a stance that ruffles Microsoft’s feathers a bit less.","Intel’s Odd Role as a Lead Linux Promoter","Business","Intel"
"628",8,"2009-05-13T11:49:57+0000","The European Commission on Wednesday fined Intel a record of about $1.45 billion (1.06 billion euros) for abusing its dominance in the market for computer chips to exclude Advanced Micro Devices, which is Intel's only serious rival.","Intel Fined Record $1.45 Billion in Antitrust Case","None","Intel"
"629",9,"2009-01-05T05:00:00+0000","","Despite 90% drop in income, Intel looks to invest","IHT News","Intel"
"630",10,"2009-01-07T14:32:49+0000","Intel said that its sales for the fourth quarter would fall short of previously reduced forecasts by about $500 million.","As Sales Picture Worsens, Intel Trims Forecast Again","Business","Intel"
"631",1,"2009-05-13T17:32:37+0000","Intel says it won’t change any of its practices despite a massive antitrust fine imposed by European regulators.","Intel’s Strategy Won’t Change Despite Antitrust Charges","Business","Intel"
"632",2,"2009-09-22T08:07:50+0000","The European Commission’s antitrust unit on Monday published a torrent of documents to back up its contention that the record $1.5 billion fine it imposed in May against Intel was justified.","European Union Lays Out Its Evidence Against Intel","Business","Intel"
"633",3,"2009-01-08T05:00:00+0000","","Intel trims forecast again as sales picture worsens","IHT News","Intel"
"634",4,"2009-04-01T17:15:02+0000","The Linux Foundation will now steward the Moblin Linux project, which is aimed making software for a wide variety of computing systems.","Intel Turns Over Its Linux Operating System","Business","Intel"
"635",5,"2009-05-13T11:49:57+0000","The European Commission on Wednesday fined Intel a record of about $1.45 billion (1.06 billion euros) for abusing its dominance in the market for computer chips to exclude Advanced Micro Devices, which is Intel’s only serious rival.","Intel Fined Record $1.45 Billion in Antitrust Case","Business","Intel"
"636",6,"2009-05-12T20:49:02+0000","The fortunes of the PC industry are improving, according to Paul Otellini, chief executive of Intel.","Intel Says Outlook Is ‘a Little Better’ Than Expected","Business","Intel"
"637",7,"2009-03-25T23:06:17+0000","","Intel Boss Says Sun Was Shopped All Over","Business","Intel"
"638",8,"2009-01-08T17:58:59+0000","ABC unveils television widgets, based on Intel technology, that the network says will enrich shows with new features.","ABC Says Intel Widgets Will Enrich TV Shows","Business","Intel"
"639",9,"2009-01-08T17:58:59+0000","ABC unveils television widgets, based on Intel technology, that the network says will enrich shows with new features.","ABC Says Intel Widgets Will Enrich TV Shows","None","Intel"
"640",10,"2009-03-25T22:04:45+0000","Paul Otellini told Intel employees that Sun has been on a road show, offering itself to every potential suitor it could find.","Intel Boss Says Sun Was Shopped All Over","Business","Intel"
"641",1,"2009-09-16T09:40:44+0000","The Intel Corporation, the computer chip maker, is claiming in court documents that European Union regulators made serious mistakes in levying a record fine of 1.06 billion euros ($1.45 billion) last May on a charge of illegally restricting a comp...","Intel Says Europe Erred in Levying $1.4 Billion Fine","Business","Intel"
"642",2,"2009-01-08T17:58:59+0000","ABC unveils television widgets, based on Intel technology, that the network says will enrich shows with new features.","ABC Says Intel Widgets Will Enrich TV Shows","None","Intel"
"643",3,"2009-11-10T20:24:27+0000","Digging deeper into the health care market, Intel has started selling its own Intel Reader device aimed at people who struggle to read printed material.","Intel Sells Its Own Reader for the Health Care Market","Business","Intel"
"644",4,"2009-09-16T09:40:44+0000","The Intel Corporation, the computer chip maker, is claiming in court documents that European Union regulators made serious mistakes in levying a record fine of 1.06 billion euros ($1.45 billion) last May on a charge of illegally restricting a comp...","Intel Says Europe Erred in Levying $1.4 Billion Fine","None","Intel"
"645",5,"2009-04-09T18:19:36+0000","Bill Dally, the former chair of Stanford University’s computer science department, has set Nvidia on a collision course with Intel in a battle for the future of computers.","Hello, Dally: Nvidia Scientist Breaks Silence, Criticizes Intel","Business","Intel"
"646",6,"2009-04-02T20:42:48+0000","The companies plan to spend $250 million to find ways for doctors to remotely monitor, diagnose and consult with patients.","G.E. and Intel Working on Remote Monitors to Provide Home Health Care","Business","Intel"
"647",7,"2009-02-09T18:03:40+0000","The latest version of Itanium, once due in 2007, will ship later this year, marking a string of disappointments for Intel and its decade-old server chip.","Ten Years After First Delay, Intel’s Itanium Is Still Late","Business","Intel"
"648",8,"2009-04-14T20:57:44+0000","The chipmaker said that first-quarter net income fell 55 percent to $647 million, or 11 cents a share, on revenue of $7.1 billion.","Intel Says PC Sales Have Reached a Bottom and Forecasts Moderate Growth","Business","Intel"
"649",9,"2009-11-12T12:27:53+0000","A man uses his Facebook page as an alibi, people near oak trees wonder why there are more acorns this year and transportation officials ponder when to close the Bay Bridge again to make a permanent fix to the cracked eyebar.","Sampler: Intel Settles, SF Police Get E-Mail, Acorns Rain Down","","Intel"
"650",10,"2009-08-27T13:40:44+0000","Your editorial ''Intel's human rights'' (Aug. 18) points out that the technology company is defending itself before European courts by claiming the ''proceedings have violated its human right to due process.'' The editorial overlooks the growing h...","Intel and the European Courts","Editorial","Intel"
"651",1,"2009-05-06T00:04:31+0000","Intel’s new campaign beginning Monday in the U.S. is the company’s first to focus on its brand rather than its products, and celebrates the company’s role in the future.","A Tech Company’s Campaign to Burnish Its Brand","Business","Intel"
"652",2,"2009-06-02T23:30:01+0000","A naming dispute ends, while companies like Adobe and RealNetworks are stepping up to add some spice to software aimed at netbooks.","It’s Now O.K. to Call a Netbook a Netbook","Business","Intel"
"653",3,"2009-06-02T23:30:01+0000","A naming dispute ends, while companies like Adobe and RealNetworks are stepping up to add some spice to software aimed at netbooks.","It's Now O.K. to Call a Netbook a Netbook","None","Intel"
"654",4,"2009-12-17T21:42:31+0000","One proposed remedy from the F.T.C. in its lawsuit against Intel would finally hand Nvidia the rights to produce mainstream computing chips.","Has the F.T.C. Opened the Door for the Great Chip War?","Business","Intel"
"655",5,"2009-12-04T21:38:27+0000","DealBook has the recently unsealed court document naming Raj Rajaratnam as the recipient of confidential information on Intel, passed on by a woman now charged of aiding the hedge fund billionaire in a subsequent, expansive insider-trading scheme.","More on Filing Identifying Rajaratnam in 1999 Case","","Intel"
"656",6,"2009-07-22T10:53:01+0000","Chip delays and cancellations have become the norm in the high-profit Unix server market. But I.B.M. says its Power7 chip should arrive on time next year, pressuring rivals.","I.B.M. Expects On-Time Arrival for Power7 Chip","Business","Intel"
"657",7,"2009-07-22T10:53:01+0000","Chip delays and cancellations have become the norm in the high-profit Unix server market. But I.B.M. says its Power7 chip should arrive on time next year, pressuring rivals.","I.B.M. Expects On-Time Arrival for Power7 Chip","None","Intel"
"658",8,"2009-04-02T01:31:44+0000","The personal computer world may be headed for an upheaval as thin and cheap netbooks offer the portability of a cellphone and the power of a PC.","Light and Cheap, Netbooks Are Poised to Reshape PC Industry","Business","Intel"
"659",9,"2009-02-16T19:37:19+0000","The first wave of mobile devices based on Intel and Nvidia chips have started to arrive.","Smartphones Under Assault From Beige-Box Bunch","Business","Intel"
"660",10,"2009-02-16T19:37:19+0000","The first wave of mobile devices based on Intel and Nvidia chips have started to arrive.","Smartphones Under Assault From Beige Boxes","None","Intel"
"661",1,"2010-12-30T00:41:09+0000","A couple of H.P. laptops use Intel’s new Sandy Bridge chip.","H.P. Previews Intel’s New Chip","","Intel"
"662",2,"2010-12-08T15:29:54+0000","The chip giant Intel has formed a new business group dedicated to tackling nontraditional PCs.","Intel Girds For Netbook and Tablet Wars","","Intel"
"663",3,"2010-11-25T19:39:00+0000","Ireland plans to keep low rates that have attracted Microsoft, Intel and Pfizer but that other countries say distort competition.","In Ireland, Low Corporate Taxes Go Untouched","Business","Intel"
"664",4,"2010-11-01T07:00:15+0000","The move thrusts Intel, the largest and wealthiest chip maker, into the contract manufacturing business dominated by Taiwanese and Chinese companies.","Intel Takes a Wider Role, Making Chips for Others","Business","Intel"
"665",5,"2010-10-19T18:38:59+0000","Intel said it plans to invest $6 billion to $8 billion to upgrade plants in the U.S., adding as many as 1,000 new high-tech positions and thousands of construction jobs.","Intel to Build New Chip Plant in Oregon, and Upgrade Others","Business","Intel"
"666",6,"2010-10-13T01:28:08+0000","Intel has established one of the most well-known brands, but some new products make little mention of the company.","Intel Tries Anonymity, for a Change","Business","Intel"
"667",7,"2010-10-15T21:14:58+0000","Two new television sets feature remotes that aim to make navigating entertainment options easier.","A Tale of Two Remotes","","Intel"
"668",8,"2010-10-01T22:47:26+0000","The total value of technology deals in the third quarter fell 26 percent from second quarter, although it was up 21 percent from the depressed third quarter of 2009.","Tech Deals Percolate, but There’s No M.&A. Boom","Business","Intel"
"669",9,"2010-10-01T09:20:53+0000","Three top executives of Sprint Nextel resigned from the board of its Clearwire venture, stoking speculation it would pave the way for a wholesale deal or equity stake sale to T-Mobile USA.","Clearwire Resignations Spark Chatter","Business","Intel"
"670",10,"2010-09-25T00:38:50+0000","The antitrust settlement promises to increase the competition for sought-after technology workers.","Six Technology Firms Agree to More Hiring Competition","Business","Intel"
"671",1,"2010-09-09T23:36:48+0000","A fresh chip design from ARM could pave the way for the smartphone specialist to enter the data center.","ARM Mounts Next Offensive Against Intel","","Intel"
"672",2,"2010-09-20T01:21:05+0000","ARM, which designs low-power chips, commands a prime position amid one of the next technological revolutions.","British Chip Designer Prepares for Wider Demand","Business","Intel"
"673",3,"2010-09-18T01:06:02+0000","A number of Silicon Valley companies including Apple, Google and Intel are being investigated over agreements not to recruit each other’s employees.","Tech Firms Said to Be in Talks to Settle Inquiry Over Recruiting","Business","Intel"
"674",4,"2010-08-30T21:24:34+0000","The deal would give Intel a foothold in the smartphone chip market, a segment of the wireless business that is experiencing strong growth.","Intel to Buy a Wireless Division of Infineon","Business","Intel"
"675",5,"2010-08-30T02:23:51+0000","A deal would give Intel a foothold in the market for smartphone chips, a segment that is experiencing double-digit annual growth.","Intel Is Close to Acquisition of Infineon Wireless Unit","Business","Intel"
"676",6,"2010-08-30T08:10:39+0000","Intel’s announcement on Monday came less than two weeks after saying that it would acquire McAfee.","Intel to Buy Infineon Wireless Unit for $1.4 Billion","Business","Intel"
"677",7,"2010-08-30T05:29:17+0000","Less than two weeks after Intel said it would buy McAfee, the company announced Monday that it would acquire the German chipmaker Infineon’s wireless business for about $1.4 billion in cash.","Intel to Acquire Infineon Wireless Unit","Business","Intel"
"678",8,"2010-08-26T20:02:14+0000","Intel is reportedly interested in buying Infineon Technologies’ wireless business.","Intel Said to Be Near Deal for Infineon Wireless Unit","Business","Intel"
"679",9,"2010-08-23T16:58:28+0000","The former president of McAfee offers a contrarian view of what makes sense about the Intel-McAfee deal, and what doesn’t.","A Different Take on the Intel-McAfee Deal","Business","Intel"
"680",10,"2010-08-23T19:28:57+0000","A former president of McAfee offers a contrarian view of what makes sense about the Intel-McAfee deal, and what does not.","A Different Take on the Intel-McAfee Deal","Business","Intel"
"681",1,"2010-08-20T08:37:22+0000","Intel is betting that combining McAfee’s security software with its hardware will give it a leg up. But investors who knocked down Intel’s shares are rightly skeptical the chip maker can pull it off.","For Intel, a Merger of Fish and Fowl","Business","Intel"
"682",2,"2010-08-20T02:26:06+0000","Intel’s $7.7 billion deal to buy the security firm McAfee is a surprising gamble when hardware and software makers don’t often crossover successfully.","For Intel, a Merger Of Fish and Fowl","Business","Intel"
"683",3,"2010-08-19T13:39:01+0000","With the $7.68 billion acquisition Intel becomes a major player in the security software and services market.","With McAfee Deal, Intel Looks for Edge","Business","Intel"
"684",4,"2010-08-19T12:29:25+0000","The chip giant is paying a roughly 60 percent premium for McAfee to expand its presence in security services.","Intel to Buy McAfee for $7.7 Billion","Business","Intel"
"685",5,"2010-08-16T06:20:33+0000","Smooth-Stone, a semiconductor start-up, has pulled in $48 million from an international group of investors in a bid to disrupt one of Intel’s most lucrative franchises: server chips.","A Chip Start-Up Aims to Slay Intel","Business","Intel"
"686",6,"2010-08-27T03:31:03+0000","Cash, caution and skepticism make expectations of a merger and acquisition boom look overdone.","Looking Askance at Acquisitions","Business","Intel"
"687",7,"2010-08-26T20:36:37+0000","Via a new software platform, Broadcom looks to make it easier for software makers to link our gadgets and share files. Intel is working on a similar solution.","Broadcom Pitches Lingua Franca for PCs, TVs and Tablets","Business","Intel"
"688",8,"2010-08-25T21:31:20+0000","Sure, Hewlett-Packard appears to have made an aggressive play by trumping Dell’s bid for 3Par. But one technology analyst wonders why H.P. did not try to steal McAfee away from Intel instead.","Should H.P. Dump Its 3Par Bid for McAfee?","Business","Intel"
"689",9,"2010-08-04T14:29:14+0000","The chip maker Intel agreed to change some practices under a settlement with the Federal Trade Commission.","Intel Settles With F.T.C. On Antitrust","Business","Intel"
"690",10,"2010-08-04T06:08:25+0000","The Intel Corporation, the world’s largest maker of computer chips, has agreed to settle its antitrust case with the Federal Trade Commission, the agency said Tuesday.","Intel to Settle F.T.C. Antitrust Case","Business","Intel"
"691",1,"2010-08-04T02:41:26+0000","The commission accused Intel of illegally using its dominance to block customers from buying competitors’ products.","Intel to Settle F.T.C. Antitrust Case","Business","Intel"
"692",2,"2010-08-02T23:31:41+0000","The venture will focus on products that help the elderly and those with chronic diseases to live independently.","G.E. and Intel Form Health Venture","Business","Intel"
"693",3,"2010-08-19T20:31:57+0000","This week has been busiest for deals in August since August 2006, Thomson Reuters says.","No Dog Days in Deal Land","Business","Intel"
"694",4,"2010-08-19T18:14:13+0000","Intel’s $7.68 billion takeover deal for McAfee overshadowed another bit of eye-catching news from the antivirus software maker — namely, that Cameron Diaz was the most dangerous celebrity name online.","Meanwhile, in Other Big News From McAfee. . .","Business","Intel"
"695",5,"2010-08-15T22:19:21+0000","A start-up wants to modify low-power smartphone chips to run servers, the computers in corporate data centers. If successful, it would undermine Intel’s server-chip juggernaut.","Start-Up Aims to Slay Chip Goliath","Business","Intel"
"696",6,"2010-07-24T00:20:28+0000","E-mails released by the S.E.C. show how hard it was for Dell executives to give up rewards doled out by Intel for remaining a one chip shop.","Dell’s Trouble Kicking the Intel Habit","Business","Intel"
"697",7,"2010-07-12T01:03:23+0000","The F.T.C. has an opportunity to reach a settlement in the litigation over Intel’s dominance in the microchip industry. It is crucial that the agency get it right.","Settling With Intel","Editorial","Intel"
"698",8,"2010-07-13T20:44:02+0000","Revenue rose 34 percent for the chip maker Intel, which posted net income of $2.9 billion.","Citing Demand, Intel Tops Forecast","Business","Intel"
"699",9,"2010-08-09T09:13:51+0000","Plastic Logic of Britain is in discussions with Russia’s state-controlled Rusnano, a nanotechnology corporation, to provide a capital infusion that would give it ownership of the company. According to The Financial Times, the move is “likely to fu...","Deal for Plastic Logic Could Fan British Fears","Business","Intel"
"700",10,"2010-08-07T01:18:10+0000","The settlement between the F.T.C. and Intel stands a good chance of curtailing the company’s tactics to keep its dominance of the microchip market.","A Worthy Chip Deal","Editorial","Intel"
"701",1,"2010-07-14T05:49:08+0000","Asian stock markets jumped Wednesday, powered by better-than-expected earnings from chipmaking giant Intel and Singapore’s forecast that its economy will grow a blistering 15 percent this year.","Asian Stocks Up, Powered by Intel and Singapore","Business","Intel"
"702",2,"2010-08-04T20:52:00+0000","In 2009, companies spent more than $47 billion on custom marketing — from magazines to Web sites — to attract specific audiences.","Vice, a Media Company, Shows Big Brands How to Reach the Hip Crowd","Business","Intel"
"703",3,"2010-07-07T15:05:55+0000","Intel’s event recorder for automobiles would use GPS, sensors and video cameras to recreate accidents.","Intel Working on Black Box for Your Car","","Intel"
"704",4,"2010-07-27T09:06:40+0000","General Electric announced that it will invest in a $5 million round for SynapSense, a start-up that makes wireless sensor technology and software to monitor and reduce power usage and cooling in data centers, GigaOm reported.","G.E. Invests in Green Data Center Start-Up","Business","Intel"
