"","id","created_time","snippet","headline","news_desk","company_name"
"583",3,"2009-08-06T16:25:29+0000","Cisco Systems posted a 46 percent decline in fourth quarter profit, but John Chambers, the company's chief executive, says that Q4 could prove to be the ""tipping point"" quarter.","Q4: Cisco's Tipping Point?","","Cisco"
"584",4,"2009-03-19T13:07:14+0000","With the purchase of Pure Digital, maker of the popular Flip video camera, Cisco has dug even deeper into the consumer electronics game.","Cisco Buys Maker of Flip Video Cameras","None","Cisco"
"585",5,"2009-11-05T10:00:41+0000","Cisco Systems, the computer networking giant that has been on a bit of a shopping spree of late, supplied more evidence that technology sales were recovering along with the global economy.","Solid Results for One Dealmaker: Cisco","Business","Cisco"
"586",6,"2009-03-02T15:47:40+0000","All eyes are on Cisco Systems and its cash stockpile as investors wait to see which company it will buy next.","Fresh Targets Added to ‘The Wheel of Cisco’","Business","Cisco"
"587",7,"2009-03-02T18:57:17+0000","From Bits: Guessing what type of company — or for that matter, how many companies — Cisco Systems will purchase has turned into a favorite pastime of local gossips, especially given its $30 billion in cash.","Fresh Targets Added to ‘The Wheel of Cisco’","Business","Cisco"
"588",8,"2009-02-05T19:39:18+0000","Cisco says travel budgets have been cut in half and won’t return when the economy improves.","Travel Goes the Way of the Dodo at Cisco","None","Cisco"
"589",9,"2009-10-05T11:13:04+0000","As Cisco’s $3.0 billion offer for Tandberg illustrates, the push to “Buy American” could start to mean something quite different than a patriotic call to purchase homemade cars and appliances.","Cisco: ‘In Norway We Trust’","Business","Cisco"
"590",10,"2009-03-16T21:37:13+0000","A maker of networking equipment has encroached on the turf of partners like Hewlett-Packard, I.B.M. and Dell with a new product.","Cisco Pushes Into Server Computer Market","Business","Cisco"
"591",1,"2009-03-02T15:47:40+0000","All eyes are on Cisco Systems and its cash stockpile as investors wait to see which company it will buy next.","Fresh Targets Added to ‘The Wheel of Cisco’","Business","Cisco"
"592",2,"2009-03-02T18:57:17+0000","From Bits: Guessing what type of company — or for that matter, how many companies — Cisco Systems will purchase has turned into a favorite pastime of local gossips, especially given its $30 billion in cash.","Fresh Targets Added to ‘The Wheel of Cisco’","Business","Cisco"
"593",3,"2009-02-05T19:39:18+0000","Cisco says travel budgets have been cut in half and won’t return when the economy improves.","Travel Goes the Way of the Dodo at Cisco","None","Cisco"
"594",4,"2009-03-19T13:07:14+0000","With the purchase of Pure Digital, maker of the popular Flip video camera, Cisco has dug even deeper into the consumer electronics game.","Cisco Flips Over Pure Digital","Business","Cisco"
"595",5,"2009-03-19T13:14:24+0000","","Cisco Flips Over Pure Digital","Business","Cisco"
"596",6,"2009-11-09T17:48:09+0000","The network equipment maker Cisco Systems said Monday that it was extending the offer period for its $3 billion bid for the Norwegian video conferencing company Tandberg by nine days to Nov. 18.","Cisco Extends Acceptance Period for Tandberg Bid","Business","Cisco"
"597",7,"2009-10-15T19:26:37+0000","Investors holding 24 percent of shares in the videoconferencing company Tandberg snubbed a $3 billion bid from Cisco Systems, hoping to force the network equipment maker to offer more.","Investors Call Cisco's Offer for Tandberg Too Low","None","Cisco"
"598",8,"2009-06-08T11:10:10+0000","Cisco Systems, one of the tech industry’s most acquisitive firms since it struck its first deal in 1993, is ready to ramp up its deal-making pace again after a slowdown.","Cisco Said to Accelerate Deal-Making","Business","Cisco"
"599",9,"2009-05-15T16:36:40+0000","A deal between Clearwire and Cisco won't speed up the build-out of WiMax, which can rival cable modem for speed.","Cisco and Clearwire Form a 4G Alliance","None","Cisco"
"600",10,"2009-05-15T16:36:40+0000","A deal between Clearwire and Cisco won’t speed up the build-out of WiMax, which can rival cable modem for speed.","Cisco and Clearwire Form a 4G Alliance","","Cisco"
"601",1,"2009-05-15T16:36:40+0000","A deal between Clearwire and Cisco won't speed up the build-out of WiMax, which can rival cable modem for speed.","Cisco and Clearwire Form a 4G Alliance","None","Cisco"
"602",2,"2009-01-05T23:27:06+0000","Xobni raises $7 million and picks up a new investor: Cisco Systems.","Cisco Funds Xobni, the Outlook Search Tool","Business","Cisco"
"603",3,"2009-01-06T11:41:12+0000","From Bits: Cisco Systems, which has been expanding its workplace collaboration tools, has ponied up in the most recent round of funding for Xobni, the Microsoft Outlook plug-in for people who are drowning in e-mail.","Cisco Funds Xobni, the Outlook Search Tool","Business","Cisco"
"604",4,"2009-10-15T19:26:37+0000","Investors holding 24 percent of shares in the videoconferencing company Tandberg snubbed a $3 billion bid from Cisco Systems, hoping to force the network equipment maker to offer more.","Investors Call Cisco's Offer for Tandberg Too Low","None","Cisco"
"605",5,"2009-11-09T17:48:09+0000","The network equipment maker Cisco Systems said Monday that it was extending the offer period for its $3 billion bid for the Norwegian video conferencing company Tandberg by nine days to Nov. 18.","Cisco Extends Acceptance Period for Tandberg Bid","Business","Cisco"
"606",6,"2009-02-10T12:25:01+0000","","Cisco’s Cash Hoard Stokes Deal Rumors","Business","Cisco"
"607",7,"2009-10-08T16:40:17+0000","Cisco Systems held a contest to tempt software developers into creating novel applications for its routers. And a technology upgrade could allow the routers to take on even more tasks currently handled by separate servers.","Cisco Teaches Routers to Act Like Servers","None","Cisco"
"608",8,"2009-10-08T16:40:17+0000","Cisco Systems held a contest to tempt software developers into creating novel applications for its routers. And a technology upgrade could allow the routers to take on even more tasks currently handled by separate servers.","Cisco Teaches Routers to Act Like Servers","Business","Cisco"
"609",9,"2009-11-10T11:01:39+0000","Cisco Systems, the world’s largest maker of computer networking equipment, said Monday it would sell three series of senior unsecured notes worth a total of $5 billion.","Cisco Announces $5 Billion Debt Sale","Business","Cisco"
"610",10,"2009-02-13T21:08:01+0000","Nothing says “I love you” like up to six times the mobile back-haul capacity, according to a new Cisco ad.","Cisco Pitches $250,000 Router as Valentine’s Gift","Business","Cisco"
"611",1,"2009-03-09T11:32:23+0000","","Pure Digital Said to Draw Cisco’s Interest","Business","Cisco"
"612",2,"2009-01-09T05:00:00+0000","","With new product, Cisco plans to take on IBM and HP","IHT News","Cisco"
"613",3,"2009-10-01T09:27:04+0000","Cisco Systems continued to show just how serious it is about video conferencing, announcing late Wednesday night the $3 billion acquisition of Tandberg, a Norwegian video communications company.","Cisco Buys the Norwegian Firm Tandberg for $3 Billion","None","Cisco"
"614",4,"2009-11-04T08:30:25+0000","Cisco Systems took another step to expand its computer hardware businesses on Tuesday by forming a broad partnership with EMC, a maker of storage equipment and software.","Cisco and EMC Form Venture to Serve Data Centers","Business","Cisco"
"615",5,"2009-11-03T07:54:22+0000","Cisco Systems said Monday it will buy the set-top box business of DVN, a digital cable technology company in China, for up to $44.5 million.","Cisco Enters China Cable Market With DVN Deal","Business","Cisco"
"616",6,"2009-02-10T01:52:06+0000","Cisco has just sold $4 billion worth of debt, giving it more flexibility as it eyes acquisitions.","Cisco’s Cash Hoard Swells Along With Acquisition Rumors","Business","Cisco"
"617",7,"2009-10-13T13:23:48+0000","Cisco will buy Starent Networks, which makes products that help wireless telecommunications companies ship large volumes of data to phones and computing devices.","In Latest Deal, Cisco Buys Starent for $2.9 Billion","Business","Cisco"
"618",8,"2009-10-15T19:26:37+0000","Investors holding 24 percent of shares in the videoconferencing company Tandberg snubbed a $3 billion bid from Cisco Systems, hoping to force the network equipment maker to offer more.","Investors Call Cisco’s Offer for Tandberg Too Low","Business","Cisco"
"619",9,"2009-10-01T09:27:04+0000","Cisco Systems continued to show just how serious it is about video conferencing, announcing late Wednesday night the $3 billion acquisition of Tandberg, a Norwegian video communications company.","Cisco Buys the Norwegian Firm Tandberg for $3 Billion","Business","Cisco"
"620",10,"2009-10-13T13:23:48+0000","Cisco will buy Starent Networks, which makes products that help wireless telecommunications companies ship large volumes of data to phones and computing devices.","In Latest Deal, Cisco Buys Starent for $2.9 Billion","None","Cisco"
"621",1,"2009-11-04T08:30:25+0000","Cisco Systems took another step to expand its computer hardware businesses on Tuesday by forming a broad partnership with EMC, a maker of storage equipment and software.","Cisco and EMC Form Venture to Serve Data Centers","Business","Cisco"
"622",2,"2009-03-10T10:33:52+0000","","Google and Cisco Eyed as Possible Dow Candidates","Business","Cisco"
"623",3,"2009-02-04T21:35:19+0000","John T. Chambers is issuing one of the more optimistic forecasts from Silicon Valley -- that the United States economy will recover this year.","Cisco’s Boss Sees Recovery Despite Poor Sales Outlook","Business","Cisco"
"624",4,"2009-02-05T05:00:00+0000","","Cisco's boss sees recovery despite poor sales outlook","IHT News","Cisco"
"625",5,"2009-06-02T12:18:09+0000","The Dow Jones industrial average is the latest Wall Street institution to be reshaped by the financial crisis, as the index removed Citigroup and General Motors.","Travelers and Cisco Replace G.M. and Citi in Dow Index","Business","Cisco"
"626",6,"2009-06-02T12:18:09+0000","The Dow Jones industrial average is the latest Wall Street institution to be reshaped by the financial crisis, as the index removed Citigroup and General Motors.","Travelers and Cisco Replace G.M. and Citi in Dow Index","None","Cisco"
"627",7,"2009-06-27T03:44:46+0000","Cisco Systems, Alcatel-Lucent and other companies do not have to follow “buy American” rules for some computer components supplied under a $4.7 billion program to build high-speed Internet lines.","‘Buy American’ Waiver for Computer Components","Business","Cisco"
"628",8,"2009-06-09T21:30:04+0000","Increasingly, people are running several Internet-connected devices or programs at once. Research by Cisco lays out the consequences.","Online Multitasking Increases Bandwidth Demand","None","Cisco"
"629",9,"2009-06-09T21:30:04+0000","Increasingly, people are running several Internet-connected devices or programs at once. Research by Cisco lays out the consequences.","Online Multitasking Increases Bandwidth Demand","Business","Cisco"
"630",10,"2009-02-17T18:20:32+0000","Cisco’s coming server product could stand as the first of a new type of computer system that forces customers to rethink their data centers.","And So Begins the Next Mainframe Saga","Business","Cisco"
"631",1,"2009-03-20T01:19:11+0000","The maker of Flip video cameras was bought by Cisco Systems for $590 million, in a move that may help Cisco extend its videoconferencing technology to mobile devices.","A Tiny Camcorder Has a Big Payday","Business","Cisco"
"632",2,"2009-12-04T23:22:10+0000","The new FlipShare TV system enables Flip aficionados to wirelessly stream videos to their TV and share them with other FlipShare TV users.","Flip Videos Now on Your TV","","Cisco"
"633",3,"2009-11-11T21:25:58+0000","The $2.7 billion deal, valued at $7.90 a share, has already been approved by directors of both companies.","Hewlett-Packard to Acquire 3Com","Business","Cisco"
"634",4,"2009-11-10T22:56:48+0000","The company has agreed to pay $405 million for LifeSize Communications, a start-up that makes high-definition videoconferencing equipment.","Logitech Breaks Into Videoconferencing","Business","Cisco"
"635",5,"2009-11-11T05:33:27+0000","In a move to break into the videoconferencing market, Logitech International has agreed to buy LifeSize Communications, a start-up that makes high-definition videoconferencing equipment, for $405 million in cash.","Logitech Breaks Into Videoconferencing","Business","Cisco"
"636",6,"2009-07-06T04:01:12+0000","A new venture capital fund, Andreessen Horowitz, plans to watch which start-ups get acquired too early and then look for similar companies that are still innovating independently.","A New Venture Firm’s ‘Secret Plan’","Business","Cisco"
"637",7,"2009-09-30T23:09:46+0000","South Korea and France are also at the top of two lists, and the United States has advanced into one survey’s second-ranked group.","Broadband Speeds Surge in Many Countries","Business","Cisco"
"638",8,"2009-07-06T04:01:12+0000","A new venture capital fund, Andreessen Horowitz, plans to watch which start-ups get acquired too early and then look for similar companies that are still innovating independently.","A New Venture Firm's 'Secret Plan'","None","Cisco"
"639",9,"2009-04-16T10:41:47+0000","","Sun Ready to Resume I.B.M. Talks, Report Says","Business","Cisco"
"640",10,"2009-02-05T18:33:32+0000","CNBC interview of John Chambers, Cisco's chairman and chief executive, in which he discusses the worries over tech spending in key markets overseas.","Weakness Spreading Overseas","","Cisco"
"641",1,"2009-12-09T23:29:37+0000","FlipShare TV is a new system that enables you to wirelessly shuffle Flip videos from computer to television, then share them with far-flung friends and family.","Flip Offers a Wireless Way to Get Videos From PC to TV","Business","Cisco"
"642",2,"2009-11-24T19:40:08+0000","A new Web site called Trefis gives average investors some hi-tech tools for building financial models for the companies they follow.","America’s Next Top Stock Model","Business","Cisco"
"643",3,"2009-08-04T11:42:20+0000","Frank Quattrone, the star banker from the tech boom who now runs Qatalyst Partners, has some insights into why initial public offerings have become an unachievable dream for most tech start-ups.","Quattrone on the I.P.O. Drought","None","Cisco"
"644",4,"2009-04-28T11:09:34+0000","American and Chinese companies signed 32 business deals on Monday worth $10.6 billion, while top officials in China and the United States said the two countries must cooperate on trade to help restore global growth, Reuters reported.""History tells...","American and Chinese Companies Sign Deals","None","Cisco"
"645",5,"2009-08-04T11:42:20+0000","Frank Quattrone, the star banker from the tech boom who now runs Qatalyst Partners, has some insights into why initial public offerings have become an unachievable dream for most tech start-ups.","Quattrone on the I.P.O. Drought","Business","Cisco"
"646",6,"2009-11-09T20:46:15+0000","Both Starwood Hotels and Marriott International plan to have telepresence suites open by the end of the year.","Hotels Find Keeping Travelers at Home Can Be Good Business","Business","Cisco"
"647",7,"2009-04-28T11:09:34+0000","","American and Chinese Companies Sign Deals","Business","Cisco"
"648",8,"2009-04-07T11:51:53+0000","","HyTrust Launches With $5 Million","Business","Cisco"
"649",9,"2009-01-09T18:27:26+0000","Connecting a TV to the Internet is one of the main themes at the Consumer Electronics Show.","Televisions Get Networked","","Cisco"
"650",10,"2009-08-07T07:54:40+0000","MobileIron has raised nearly $9 million for development of a data-management platform for smart phones, The San Francisco Chronicle reported. The newspaper also said that Melodis has picked up an additional $4 million for its music search engine.","MobileIron and Melodis Score Funds","None","Cisco"
"651",1,"2009-07-06T09:36:27+0000","Stock markets rewarded companies like Johnson & Johnson and Cisco that made acquisitions in the months after Lehman Brothers‘ collapse, a study showed.","In Post-Lehman Deals, Fortune Favored the Brave","Business","Cisco"
"652",2,"2009-07-06T09:36:27+0000","Stock markets rewarded companies like Johnson &#038; Johnson and Cisco that made acquisitions in the months after Lehman Brothers' collapse, a study showed.","In Post-Lehman Deals, Fortune Favored the Brave","None","Cisco"
"653",3,"2009-08-07T07:54:40+0000","MobileIron has raised nearly $9 million for development of a data-management platform for smart phones, The San Francisco Chronicle reported. The newspaper also said that Melodis has picked up an additional $4 million for its music search engine.","MobileIron and Melodis Score Funds","Business","Cisco"
"654",4,"2009-08-07T07:54:40+0000","MobileIron has raised nearly $9 million for development of a data-management platform for smart phones, The San Francisco Chronicle reported. The newspaper also said that Melodis has picked up an additional $4 million for its music search engine.","MobileIron and Melodis Score Funds","None","Cisco"
"655",5,"2009-11-06T07:10:57+0000","A drop in unemployment claims and an upbeat forecast from Cisco Systems gave investors a jolt of confidence on Thursday, a day before an important U.S. government report on jobs.","Labor Report Sends Wall St. Higher","Business","Cisco"
"656",6,"2009-05-07T23:55:15+0000","With a script that snaps and characters that pop, “Next Day Air” nears neo-blaxploitation perfection.","Blaxploitation Returns","Weekend","Cisco"
"657",7,"2009-03-24T10:49:48+0000","Michael Dell said that talk of the union was providing an “enormous opportunity” to the world’s No. 2 PC maker.","Dell Sees Opportunity in I.B.M.-Sun Talks","None","Cisco"
"658",8,"2009-09-09T10:24:46+0000","Blade Network Technologies, a network gear maker that was spun off from Nortel, has landed $10 million in funding in a round led by new investors NEC and Juniper Networks.","Blade Network Gets $10 Million Injection","Business","Cisco"
"659",9,"2009-09-01T08:46:32+0000","Calix, a networking equipment company, has completed a $100 million round of funding lead by Foundation Capital.","Calix Raises $100 Million","Business","Cisco"
"660",10,"2009-07-24T08:35:46+0000","Matrix Partners has closed its ninth fund at $600 million, Venture Beat reported. The 30-year-old group plans to use the funds to finance consumer Internet, software and telecommunications start-ups.","Matrix Partners Closes a $600 Million Fund","None","Cisco"
"661",1,"2010-12-13T13:55:45+0000","In the race for storage space, Dell agrees to buy Compellent Technologies for $27.75 a share. Which company will be the next to be taken over?","Dell Deal Leaves Few Data Firms to Acquire","","Cisco"
"662",2,"2010-11-10T22:04:08+0000","Despite the company’s strong performance, shares fell close to 10 percent in after-hours trading after the earnings release.","Cisco Reports Higher Profit But Sees Some Weaknesses","Business","Cisco"
"663",3,"2010-11-02T09:22:07+0000","Skype is moving forward on an initial public offering that could be valued at as much as $1 billion, but investors will have to wait until next year before it prices, Reuters reported.","Skype Said to Weigh $1 Billion I.P.O. Next Year","Business","Cisco"
"664",4,"2010-10-27T09:57:41+0000","U.S. companies are hoarding almost $1 trillion in cash, which they are more likely to spend on on share repurchases and mergers and acquisitions a the economy stabilizes, rather than expanding their business and hiring new employee, Moody’s Invest...","U.S. Companies Hoarding Almost $1 Trillion in Cash","Business","Cisco"
"665",5,"2010-10-04T16:48:35+0000","Tony Bates will assume the top job at Skype as its new owners continue to put their stamp on the fast-growing company after buying it from eBay.","Cisco Executive Is Named Chief of Skype, as New Owners Build a Leadership Team","Business","Cisco"
"666",6,"2010-10-05T07:22:05+0000","Skype confirmed Monday that it has hired a top official at the networking giant Cisco Systems as its chief executive, as its new owners, Silver Lake Partners, continue to put their stamp on the fast-growing company.","Under Silver Lake, Skype Confirms New Chief","Business","Cisco"
"667",7,"2010-10-04T17:02:52+0000","Skype, the popular Internet video and phone service, has hired a top official at Cisco Systems as its new chief executive.","Skype Picks New C.E.O. Ahead of I.P.O.","Business","Cisco"
"668",8,"2010-08-30T10:23:37+0000","Cisco has reportedly made an offer to acquire internet phone firm Skype before it completes its planned initial public offering, VentureBeat said, citing a rumor reported by Techcrunch.","Cisco Rumored to Make Offer for Skype","Business","Cisco"
"669",9,"2010-08-25T21:51:40+0000","Setting up a reliable wireless home network is still a more daunting task than most home improvement projects.","A Simple Wireless Network? Not Likely","Business","Cisco"
"670",10,"2010-08-16T08:20:10+0000","It is easy to frame the debate over net neutrality as an ideological battle between forces who want unfettered Internet access and those who would prevent it. But as with most bitter fights, it is largely a dispute over money.","Variable Pricing and Net Neutrality","Business","Cisco"
"671",1,"2010-06-30T01:43:18+0000","Next year, Cisco will begin selling the Cius tablet, which runs Google’s Android software and is aimed at corporate users.","Cisco Finds Its Tablet","Business","Cisco"
"672",2,"2010-05-12T20:29:31+0000","The results for the maker of networking equipment were helped by orders from corporate customers that had surging video and Internet traffic.","Cisco Sales Rise, Beating Estimates","Business","Cisco"
"673",3,"2010-07-20T07:34:19+0000","Motorola is getting closer to splitting itself up, with the announcement of a deal to sell its Networks division to Nokia Siemens Networks. Next year, the remainder of Motorola is splitting into two companies. The Associated Press provides a summa...","Motorola’s Path to Breakup","Business","Cisco"
"674",4,"2010-02-03T21:38:30+0000","Revenue at the network equipment maker rose 8 percent in the second quarter. The financial performance exceeded expectations.","Cisco’s Profit Surges 23 Percent","Business","Cisco"
"675",5,"2010-02-25T09:53:38+0000","Mashery, a start-up that helps software companies manage their application programming interfaces, has landed $5.5 million in a round led by Cisco Systems, the world’s largest maker of computer networking equipment, TechCrunch reported.","Mashery Nabs $5.5 Million from Cisco","Business","Cisco"
"676",6,"2010-03-09T18:27:16+0000","Cisco has unveiled its biggest routing system to date, one that the company says is capable of linking everyone in China on a video call.","Cisco Unveils One Router to Rule Them All","Business","Cisco"
"677",7,"2010-10-06T20:15:23+0000","Cisco’s telepresence technology has moved from the office to the living room, offering high-quality video calls at a high price.","Cisco Rolls Out Umi Home Videoconferencing System","","Cisco"
"678",8,"2010-07-15T08:46:14+0000","Major indexes ended largely unchanged Wednesday as investors took note of a report that the economic recovery was likely to be slower than expected.","Markets Finish Flat After Fed’s Report","Business","Cisco"
"679",9,"2010-03-31T03:59:39+0000","Cisco has begun selling a new line of routers, Valet, that aim to simplify set-up and use.","Cisco Wi-Fi Router Delivers Simple Set-Up","","Cisco"
"680",10,"2010-11-11T13:19:39+0000","A disappointing outlook from Cisco Systems rattled the market, as did a report that inflation rose in China in October at its fastest pace in more than two years.","Wall Street Falls After Cisco Trims Its Outlook","Business","Cisco"
"681",1,"2010-07-09T09:19:49+0000","Last week at the 2010 D.F.J.-Cisco Global Business Plan Competition, Ambiq Micro, a microchip technology start-up, won a $250,000 investment from Draper Fisher Jurvetson, the venture capital firm, and Cisco.","Ambiq Micro Wins Another Business Competition","Business","Cisco"
"682",2,"2010-05-06T14:28:27+0000","Cisco and EMC found a true technology industry veteran to head their virtualization-focused joint venture, Acadia.","Ex-Compaq Chief Capellas Lands at Cisco-EMC Joint Venture","Business","Cisco"
"683",3,"2010-10-22T19:57:22+0000","Once again, LogMeIn has decided to encroach on the turf of giants like Cisco, Microsoft and I.B.M. by giving away its software.","LogMeIn Taunts Cisco and Citrix with Free Web Meeting App","","Cisco"
"684",4,"2010-06-23T09:40:07+0000","Russia’s Dmitry Medvedev visits Silicon Valley for the first time on Wednesday, eager to reinvent his country’s outmoded, oil-dependent economy — and lure talent and money from the high-tech capital, The Associated Press writes.","Medvedev to Tour Silicon Valley","Business","Cisco"
"685",5,"2010-06-03T17:27:59+0000","It looks like AT&T is making a preemptive move to capitalize on growing mobile data usage. Already, as many as 660,000 customers may be using more than 2 gigabytes of data every month.","AT&T Versus the Data Hogs","Business","Cisco"
"686",6,"2010-06-04T08:57:47+0000","Stocks rose on Thursday as speculation that a jobs report on Friday would bolster optimism in the economy overshadowed concern about slowing growth in China, Bloomberg News reported.","Hopeful Outlook on Jobs Gives the Market a Lift","Business","Cisco"
"687",7,"2010-05-19T06:18:04+0000","Given that Cisco Systems, Microsoft and Google have tens of billions of dollars trapped outside the United States, young techies should consider basing or at least incorporating their new technology businesses overseas, Reuters Breakingviews sugge...","Should Entrepreneurs Look Abroad for the Big Deal?","Business","Cisco"
"688",8,"2010-05-19T04:29:34+0000","Germany’s ban on naked short-selling of a variety of stocks, bonds and default swaps is not unusual, but may not be very effective either.","German Short-Selling Ban Sows Confusion","Business","Cisco"
"689",9,"2010-05-06T08:40:53+0000","EMC and Cisco have tapped former Compaq Computer chief Michael Capellas to head their Acadia services joint venture, the companies said Thursday.","Michael Capellas to Lead Acadia Joint Venture","Business","Cisco"
"690",10,"2010-05-14T06:53:13+0000","Stock prices tumbled on Thursday, with most of the declines coming late in the day, led by a drop in banking and technology shares.","Euro Sags and Markets Turn Lower","Business","Cisco"
"691",1,"2010-05-13T08:57:44+0000","Stock markets in the Asia-Pacific region on Thursday solidified a rally that had spread in Europe and the United States during the previous session amid positive economic and corporate data.","Worries About Europe Fade, Lifting Asian Stocks","Business","Cisco"
"692",2,"2010-04-20T08:21:12+0000","BlackArrow, a maker of advertising technology designed to target on-demand audiences, has landed $20 million in a third round of financing, led by NDS Group, Paid Content reported.","Another $20 Million for BlackArrow","Business","Cisco"
"693",3,"2010-05-13T07:09:53+0000","Wall Street indexes climbed higher on Wednesday amid new evidence that the United States economy could be staging a recovery, The New York Times reported.","Gold Jumps as Wall Street Steadily Rises","Business","Cisco"
"694",4,"2010-04-21T09:27:19+0000","A profile of Andy Bechtolsheim: the man out to prove that the leading networking companies have missed the big opportunity.","A Switch for the Google Age","Business","Cisco"
"695",5,"2010-04-07T21:52:34+0000","Cisco introduces the Valet, a stripped-down router that won’t frustrate a non-engineer who tries to set it up. Sounds perfect, yes? Well...","Hot Spot Shortcut, in the Weeds","Business","Cisco"
"696",6,"2010-04-13T12:19:02+0000","Goldman Sachs Group, AT&T and Cisco Systems are among stocks that Galleon hedge fund founder Raj Rajaratnam and others involved in a sprawling insider trading probe bought and sold illegally, federal prosecutors said.","Prosecutors Name Targets of More Galleon Trades","Business","Cisco"
"697",7,"2010-04-19T18:31:48+0000","Audio and video conferencing businesses are reporting increases in demand since the volcanic disruptions.","Stranded Travelers Turn to Videoconferencing","Business","Cisco"
"698",8,"2010-05-11T11:30:59+0000","Cisco envisions a dashboard that allows drivers to drag and drop various displays and change the color scheme.","Car of the Future Could Include Personalized Dashboards","","Cisco"
"699",9,"2010-04-10T20:26:59+0000","Techno-speak marred an e-mail message from Cisco, and a loan that looked paid off online really wasn’t at Wells Fargo.","What You See Isn’t What You Owe","SundayBusiness","Cisco"
"700",10,"2010-03-19T11:30:36+0000","Apax Partners has been in discussions with Polycom, the largest independent videoconferencing equipment firm, about a buyout that could value the company at more than $3 billion, The Financial Times reported.","Apax and Polycom Said to Be in Deal Talks","Business","Cisco"
"701",1,"2010-03-26T10:36:11+0000","The Gores Group was hoping to reopen talks with Polycom about a merger between the largest independent videoconferencing equipment company and one of the private equity firm’s portfolio companies, Siemens Enterprise Communications, The Financial T...","Gores Said to Seek New Deal Talks With Polycom","Business","Cisco"
"702",2,"2010-04-20T21:45:31+0000","Andy Bechtolsheim, the co-founder of Sun, has a new venture, which has designed a switch to handle vast amounts of data at low cost.","A Switch for the Google Age","Business","Cisco"
"703",3,"2010-02-09T13:00:10+0000","Mobile data traffic is expected to increase 39-fold in the next five years, according to a new report from Cisco Systems.","Mobile Data Traffic Expected to Surge","Business","Cisco"
"704",4,"2010-05-14T06:22:32+0000","As competition between exchanges and computerized trading has surged, it has become harder to prevent problems like the May 6 frenzy, Floyd Norris writes in his latest column.","Norris: A Little Market Order, Please","Business","Cisco"
"705",5,"2010-07-08T22:40:51+0000","The microchip start-up has taken in about $1 million in seed money this year.","Ambiq Micro Wins Another Business Competition","Business","Cisco"
"706",6,"2010-01-29T02:34:46+0000","Other high-tech companies already sell products using the name. It has also provoked awkward associations.","For Apple, iPad Said More Than Intended","Business","Cisco"
"707",7,"2010-04-20T00:06:40+0000","The major technology suppliers themselves had to get creative to do business when their plans were interrupted.","Turning to Teleconferencing as Air Travel Stalls","Business","Cisco"
"708",8,"2010-05-07T20:29:05+0000","Turbulence continued to rock the equity markets on Friday, as Wall Street closed out one of its most volatile weeks since the financial crisis of 2008. Market regulators said that they had not yet determined the cause of Thursday’s steep decline.","Volatile Week on Wall St. Ends With Another Slide","Business","Cisco"
"709",9,"2010-08-12T13:50:12+0000","Unemployment claims, Cisco earnings and other data weighed on investors around the world.","A Third Down Day on Wall Street","Business","Cisco"
"710",10,"2010-01-19T18:25:37+0000","Tech companies live in fear of hackers who build a back door into their source code and add rogue instructions.","Fearing Hackers Who Leave No Trace","Business","Cisco"
"711",1,"2010-02-02T12:44:18+0000","A company full of former Apple engineers is busy working on, well, who knows what.","Agnilux? It Means ‘Won’t Say a Peep’","Business","Cisco"
"712",2,"2010-03-13T22:15:29+0000","When a Flip video camera won’t connect with a Mac laptop, a new father inadvertently embarks on a customer-service adventure.","Capturing the Moments of Customer Frustration","SundayBusiness","Cisco"
"713",3,"2010-02-12T18:56:08+0000","The technology giant, Hewlett-Packard, won approval from competition regulators in the European Union on Friday for its takeover of the 3Com Corporation, reinforcing its presence in the network equipment market.","Europe Approves H.P.’s Takeover of 3Com","Business","Cisco"
"714",4,"2010-05-06T20:55:47+0000","Ehab Ashoor of Sugar Land, Tex., also faces deportation after selling counterfeit computer parts for military use in Iraq and Afghanistan.","Man Sentenced for Selling Phony Goods to Military","National","Cisco"
"715",5,"2010-09-28T20:05:43+0000","Apple’s value continues to surge past that of Microsoft, while Dell, of all companies, has secured more patents than Apple in recent years.","By the Numbers: Apple, Microsoft, Dell, H.P.","","Cisco"
"716",6,"2010-03-20T02:31:14+0000","Retailers say they are using video cameras to watch customers as a way to make shopping in stores more enjoyable, but privacy advocates are skeptical.","In Bid to Sway Sales, Cameras Track Shoppers","Business","Cisco"
"717",7,"2010-05-10T02:08:17+0000","Economic reports, corporate earnings and hearings this week in Washington.","Looking Ahead to Economic Reports This Week","Business","Cisco"
"718",8,"2010-01-27T07:55:23+0000","Oracle, having spent the last nine months fighting rivals and regulators in order to own Sun Microsystems, has pushed itself into the middle of the scrum of technology heavyweights all jostling for the same corporate customers.","With Sun, Oracle Aims at Giants","Business","Cisco"
"719",9,"2010-01-27T01:45:51+0000","The $7.4 billion deal to acquire Sun Microsystems, which gives Oracle a vast hardware business for the first time, pits it against Hewlett-Packard, I.B.M., Dell and Cisco Systems.","With Sun, Oracle Aims at Giants","Business","Cisco"
"720",10,"2010-01-11T16:13:18+0000","Venture capitalists are investing in health care start-ups, from robots that substitute for nurses to health care on the iPhone.","Venture Capitalists Eye the Doctor’s Office","Business","Cisco"
"721",1,"2010-11-18T21:28:38+0000","The computer company said that revenue saw strong gains in every unit except consumer products.","Dell’s Earnings Beat Forecasts","Business","Cisco"
