"","id","created_time","snippet","headline","news_desk","company_name"
"737",7,"2010-03-23T03:58:58+0000","Although there is no evidence of harm, government officials want to know why pieces of a pig virus are in the vaccine.","F.D.A. Asks Pediatricians to Stop Using a Diarrhea Vaccine for Now","National","Merck & co"
"738",8,"2010-03-08T13:41:42+0000","Investors took in a new round of corporate deals and became a bit more confident that Greece was getting a handle on its debt.","Hesitation on Wall Street Leaves Shares Flat","Business","Merck & co"
"739",9,"2010-02-04T09:06:36+0000","Investors were cautious on Wednesday as concerns over high unemployment and the ability of businesses to bring in revenue resurfaced, tempering some of the zeal that had marked Wall Street earlier this week.","Concerned Over Jobs and Revenue, Wall St. Wanders","Business","Merck & co"
"740",10,"2010-10-18T16:05:50+0000","Pfizer will pay Biocon $200 million initially and up to $150 million in additional payments. Biocon is one of India’s largest biotech companies.","Pfizer Makes Move Into Biologic Drugs","","Merck & co"
"741",1,"2010-02-04T09:06:36+0000","Investors were cautious on Wednesday as concerns over high unemployment and the ability of businesses to bring in revenue resurfaced, tempering some of the zeal that had marked Wall Street earlier this week.","Concerned Over Jobs and Revenue, Wall St. Wanders","Business","Merck & co"
"742",2,"2010-07-20T11:42:38+0000","Shares turned around in afternoon trading, though one analyst characterized the markets as searching for direction.","Wall Street Ends the Day Higher","Business","Merck & co"
"743",3,"2010-03-16T14:17:11+0000","As pharmaceutical sales in countries like China and India overtake established markets, leading drug companies risk losing market share to local players, a study said.","Drug Giants Lag Where Sales Boom, Study Says","Business","Merck & co"
"744",4,"2010-07-21T09:24:37+0000","Stocks closed a lightly traded session higher Tuesday despite disappointing earnings from Goldman Sachs and Johnson & Johnson.","Wall Street Ends the Day Higher","Business","Merck & co"
"745",5,"2010-08-24T04:00:38+0000","Roche agreed to pay up to $1.1 billion to Aileron Therapeutics, which is developing a new type of drug technology called stapled peptides.","Roche Backs New Method for Drug Delivery to Cells","Business","Merck & co"
"746",6,"2010-03-25T00:37:11+0000","Orthopedists have reported some unusually severe thighbone fractures, including some in which the bone snaps like a twig.","Researchers Puzzled by Role of Osteoporosis Drug in Rare Thighbone Fractures","National","Merck & co"
"747",7,"2010-05-17T00:46:05+0000","Neglected tropical diseases can strike close to home, but many of them could be cured or prevented at astonishingly low cost. ","Parasites in Paradise","OpEd","Merck & co"
"748",8,"2010-03-09T10:00:01+0000","Lacking a clear consensus about the strength of the recovery, Wall Street fell into a seesaw pattern on Monday.","Hesitation on Wall Street Leaves Shares Flat","Business","Merck & co"
"749",9,"2010-01-19T13:51:59+0000","Investors, pondering the Senate race in Massachusetts, expect the dynamics of the health care debate to change.","Drug Companies and a Pivotal Senate Race Help Lead the Markets Higher","Business","Merck & co"
"750",10,"2010-01-14T14:24:54+0000","The gain in inventories suggested that businesses were feeling more confident that sales would pick up.","Technology Helps Lead Shares Higher as Retailers Slip","Business","Merck & co"
"751",1,"2010-01-14T14:24:54+0000","The gain in inventories suggested that businesses were feeling more confident that sales would pick up.","Technology Helps Lead Shares Higher as Retailers Slip","Business","Merck & co"
"752",2,"2010-02-24T15:46:33+0000","The vaccine, Prevnar 13, is effective against more types of bacteria, particularly a virulent subtype called strain 19A.","Vaccine Approved for Child Infections","Business","Merck & co"
"753",3,"2010-07-27T22:35:59+0000","The River to River Festival’s “We Give Ourselves Away at Every Moment” commemorated the first anniversary of Merce Cunningham’s death.","A Tribute to Merce Cunningham","Arts","Merck & co"
"754",4,"2010-03-31T21:54:33+0000","A woman’s right insole will be affixed to ads in several women’s magazines after a successful test last June.","Dr. Scholl’s Widens Its Insole Campaign","Business","Merck & co"
"755",5,"2010-01-27T02:03:46+0000","The Merce Cunningham Dance Company on Wednesday will announce its final tour, meant to give the world a last chance to view the works created by its founder.","A Long Farewell to Merce Cunningham","Culture","Merck & co"
"756",6,"2010-04-21T13:14:09+0000","Shares were mixed at the close with many investors sitting on the sidelines, waiting for projections in productivity or hiring.","A Flat Day as a Few Good Profit Reports Buoy Investors","Business","Merck & co"
"757",7,"2010-08-25T20:00:34+0000","On Oct. 4, Mikhail Baryshnikov will perform as part of a special benefit program to introduce a new collaboration between the Merce Cunningham Dance Company and Baryshnikov Arts Center.","Baryshnikov and Cunningham Company Embark on New Collaboration","Culture","Merck & co"
"758",8,"2010-08-25T21:18:38+0000","Though Merce Cunningham is no longer alive, some of the biggest stars in the dance world are working to ensure his legacy.","Benefit Project Promotes Cunningham’s Legacy","Culture","Merck & co"
"759",9,"2010-03-13T02:52:32+0000","Ranbaxy Laboratories, a maker of generic drugs, has run afoul of the Food and Drug Administration for violations at its United States factory in upstate New York.","Violations Are Cited in Generics","Business","Merck & co"
"760",10,"2010-06-02T22:41:15+0000","Mercury is now dispensable for Ford Motor, which announced plans to shut down the brand, but some old commercials provide reminders of the days when cars bearing “the Big M” were in high demand.","Classic Ads: Mercury","","Merck & co"
"761",1,"2010-06-02T22:41:15+0000","Mercury is now dispensable for Ford Motor, which announced plans to shut down the brand, but some old commercials provide reminders of the days when cars bearing “the Big M” were in high demand.","Classic Ads: Mercury","","Merck & co"
"762",2,"2010-05-08T03:10:48+0000","Mr. van der Marck, whose museum career was somewhat tumultuous, championed modern and contemporary art.","Jan van der Marck, Museum Administrator, Dies at 80","Culture","Merck & co"
"763",3,"2010-08-29T17:00:55+0000","The French drug maker Sanofi-Aventis disclosed its $18.5 billion bid for the American biotechnology firm Genzyme.","Sanofi’s Bid Puts Pressure on Genzyme","Business","Merck & co"
"764",4,"2010-07-12T00:13:08+0000","BP is in talks to sell assets, including stakes in its Alaska operations, to Apache for about $10 billion, a person briefed on the matter told DealBook on Sunday.","BP Holds Talks to Sell Assets to Apache","Business","Merck & co"
"765",5,"2010-09-16T19:26:08+0000","Tanztheater Wuppertal, the dance company left on its own after its founder, Pina Bausch, died last year, tries to keep her choreography alive.","Guarding a Bright Flame’s Afterglow","Culture","Merck & co"
"766",6,"2010-07-07T16:41:36+0000","In a heightening of security measures this year, the Allen & Company organizers at Sun Valley have restricted press access to the Sun Valley Inn, where most of the conference transpires. Go to Item from DealBook>> Follow the latest developments in...","Sun Valley: The Security Cordon Tightens","Business","Merck & co"
"767",7,"2010-01-27T02:00:22+0000","The Merce Cunningham Dance Company on Wednesday will announce its final tour, meant to give the world a last chance to view the works created by its founder, as performed by the men and women he trained.","A Long Farewell to Merce Cunningham","Culture","Merck & co"
"768",8,"2010-11-04T14:50:31+0000","The Federal Trade Commission has been taking a tougher line to make sure that mergers do not produce monopolies.","Beware of the F.T.C.","Business","Merck & co"
"769",9,"2010-09-15T20:42:11+0000","Four financial advisers offer a variety of ideas for investing with significantly better yields than C.D.’s or money market funds while limiting risk.","Rethinking Investments After a Flight to Security","Business","Merck & co"
"770",10,"2010-03-05T19:20:12+0000","The Paris store Merci and Liberty's, of London, are collaborating.","Prints Blossom Across the Globe","Styles","Merck & co"
"771",1,"2010-11-20T00:52:48+0000","Judith Graves, a Florida woman, had sued the company, claiming that its osteoporosis drug, Fosamax, caused her jawbone to disintegrate.","Merck Not at Fault in Fosamax Trial, Jurors Say","Business","Merck & co"
"772",2,"2010-11-17T22:52:06+0000","Patients taking the drug anacetrapib had a 39.8 percent reduction in bad cholesterol and a 138.1 percent increase in good cholesterol.","Merck Drug for Cutting Cholesterol Is Promising","Business","Merck & co"
"773",3,"2010-11-20T20:13:41+0000","Patients with chronic kidney disease who took Vytorin, a cholesterol-lowering pill, had one-sixth fewer heart attacks, strokes or operations to unblock their arteries than patients taking a placebo.","Study Suggests a Cholesterol Pill Benefits Patients With Kidney Disease","Business","Merck & co"
"774",4,"2010-11-11T00:26:28+0000","As recent lawsuits suggest a long-term risk, doctors and drug makers are debating the use of osteoporosis drugs.","Drug Suits Raise Questions for Doctors, and Juries","Business","Merck & co"
"775",5,"2010-10-30T02:30:12+0000","The drug maker exceeded analysts’ third-quarter estimates by 2 cents.","Cost Cuts Help Merck to Avert Revenue Losses","Business","Merck & co"
"776",6,"2010-08-14T01:26:22+0000","The inquiry focuses on whether companies made illegal payments to doctors and officials in foreign countries.","U.S. Inquiry of Drug Makers Is Widened","Business","Merck & co"
"777",7,"2010-08-05T00:26:28+0000","New drugs for hepatitis C and superhigh cholesterol succeeded in late-stage clinical trials, the developers of the products announced on Wednesday.","Promising Results Reported for Cholesterol and Hepatitis C Drugs","Business","Merck & co"
"778",8,"2010-07-09T00:41:27+0000","The restructuring follows a merger of the drug giants Merck and Schering-Plough, and involves closing eight research and eight manufacturing sites worldwide.","Merck Plans to Lay Off About 15% of Workers","Business","Merck & co"
"779",9,"2010-06-26T03:26:24+0000","Merck lost a second trial to reach a verdict over claims that its osteoporosis drug Fosamax caused so-called jaw death.","Jury Says Merck Must Pay $8 Million in Fosamax Case","Business","Merck & co"
"780",10,"2010-06-28T20:48:00+0000","Global pharmaceutical companies are ranked on how readily they make their products available to the world’s poor.","The Drug Industry: GlaxoSmithKline, Merck and Novartis Again Rank Highest on Access to Poor","Science","Merck & co"
"781",1,"2010-07-22T08:34:25+0000","A little more than a year after acquiring Genentech, Roche said Thursday that its profits for the first half of this year had risen by 37 percent from the same period a year before as exceptional costs associated with the merger had fallen.","Roche Profit Up on Genentech Synergies","Business","Merck & co"
"782",2,"2010-03-01T02:28:04+0000","The takeover of Millipore, a provider of purifiers and filters for laboratories, will give Merck a big presence in products for the biotechnology industry.","Merck to Pay $7.2 Billion for Millipore","Business","Merck & co"
"783",3,"2010-07-22T00:02:20+0000","The late-trial success of telaprevir has given medical experts reason to believe a new wave of drugs could lead to far better treatment outcomes for patients who have the virus.","Hope Against Hepatitis C","Business","Merck & co"
"784",4,"2010-02-17T09:56:18+0000","Merck posted quarterly revenue above analysts’ estimates on Tuesday, helped by strong sales of its diabetes and allergy drugs, Reuters reported.","In Wake of Merger, Merck Beats Forecasts","Business","Merck & co"
"785",5,"2010-11-30T17:54:09+0000","Kenneth C. Frazier, a longtime executive at the drug maker, will succeed Richard T. Clark beginning in January.","Merck Appoints a New Chief Executive","","Merck & co"
"786",6,"2010-07-08T19:10:23+0000","The layoffs are the result of the company’s merger with Schering-Plough. It will also close research and manufacturing sites around the world.","Merck Plans Layoff of 15% of Work Force","","Merck & co"
"787",7,"2010-03-01T00:38:13+0000","Merck of Germany said on Sunday that it had agreed to buy Millipore, an American provider of tools and services for bioscience companies, for about $7.2 billion, including debt.","Germany’s Merck to Buy Millipore for $7.2 Billion","Business","Merck & co"
"788",8,"2010-03-09T09:11:40+0000","Merck and Sanofi-Aventis, two of the world’s biggest pharmaceutical companies, said Tuesday they are uniting their animal health businesses in a deal to lead in the veterinary industry, The Associated Press reported.","Sanofi and Merck Announce Animal Health Venture","Business","Merck & co"
"789",9,"2010-11-17T14:08:07+0000","An experimental treatment using anacetrapib appeared to reduce bad cholesterol, but larger studies are needed to assess the effects.","Merck’s New Cholesterol Drug Shows Promise","","Merck & co"
"790",10,"2010-04-04T18:27:39+0000","The settlement by Merck of a shareholder lawsuit over Vioxx represent what may turn out to be a pivotal moment in the corporate governance arena.","Does Merck Agreement Pave a Road Toward Change?","Business","Merck & co"
"791",1,"2010-02-17T10:33:39+0000","Stocks posted their biggest daily percentage gain in three months on Tuesday after strong revenue from Merck and positive regional manufacturing data instilled confidence in the economic outlook, Reuters reported.","Shares Gain as Merck Reports Strong Results","Business","Merck & co"
"792",2,"2010-04-03T22:24:05+0000","Can a settlement in a Merck shareholder case provide a road map toward the future of corporate governance?","Does Merck Agreement Pave a Road Toward Change?","SundayBusiness","Merck & co"
"793",3,"2010-06-14T21:56:23+0000","The Human Genome Project has not produced the promised cornucopia of new drugs.","Awaiting the Genome Payoff","Business","Merck & co"
"794",4,"2010-03-06T03:59:20+0000","Merck’s Australian unit failed to warn a doctor about heart risks associated with its painkiller Vioxx, a court in Melbourne found. ","Australian Court Finds Damages in a Vioxx Case","Business","Merck & co"
"795",5,"2010-07-07T16:35:49+0000","A Web site lists the 10 highest-paid industry leaders for 2009.","Top Drug Executive Salaries","","Merck & co"
"796",6,"2010-08-04T15:46:14+0000","Two late-stage clinical trials for a Merck drug and for a drug by Isis and Genzyme demonstrated success, the companies said.","Hepatitis and Cholesterol Drugs Show Promise","","Merck & co"
"797",7,"2010-12-29T19:35:26+0000","Multinationals have found ways over the years to repatriate billions of dollars in profits from abroad while avoiding the steepest U.S. tax rates.","Bringing Cash Back to U.S. With Reduced Taxes","Business","Merck & co"
"798",8,"2010-11-20T19:14:53+0000","A new study reports heart benefits for patient with chronic kidney disease who took Vytorin to lower their cholesterol.","Study Suggests a Cholesterol Pill Benefits Kidney Patients","","Merck & co"
"799",9,"2010-10-29T02:01:10+0000","Fewer than 1 percent of boys ages 11 to 17 have been immunized against the human papillomavirus, which can result in genital warts and cancers.","U.S. Panel Debates Value of HPV Vaccine for Boys","National","Merck & co"
"800",10,"2010-12-08T12:24:59+0000","Johnson & Johnson made a formal offer on Wednesday for Crucell, a Dutch biotechnology company.","J.&J. Bids $2.3 Billion for Crucell","","Merck & co"
"801",1,"2010-10-13T20:02:35+0000","The F.D.A. safety announcement focuses on emerging questions about bisphosphonate drugs that treat osteoporosis.","F.D.A. Issues Warning on Bone Drugs","","Merck & co"
"802",2,"2010-06-28T20:04:35+0000","People with high blood levels of the amino acid are at increased risk for heart disease and strokes. A new study shows that reducing the level of homocysteine does not cut those risks.","Regimens: Lower Homocysteine and Heart Risk","Science","Merck & co"
"803",3,"2010-10-01T21:52:46+0000","Mobile apps can help identify and diagnose a wide variety of medical conditions, thanks to onboard medical-reference databases.","App Smart Extra: Mobile Diagnoses","","Merck & co"
"804",4,"2010-06-11T13:41:22+0000","Connections are being drawn  between animal abuse and other forms of violence. ","The Animal-Cruelty Syndrome","Magazine","Merck & co"
"805",5,"2010-03-03T16:17:13+0000","The Deal Professor examines how the structure of deals has changed and tightened in the wake of the financial crisis, when a number of transactions collapsed.","Post-Crisis, the Evolving Structure of Deals","Business","Merck & co"
"806",6,"2010-11-13T04:54:55+0000","The bride graduated from Barnard; the bridegroom,from New York University.","Jessica Wells, Joseph Hasan","Society","Merck & co"
"807",7,"2010-11-15T14:14:35+0000","Anticlotting and cholesterol drug developments are expected this week.","This Week’s Health Industry News","","Merck & co"
"808",8,"2010-07-01T20:07:02+0000","After selling tobacco stock, the university official now faces more scrutiny for holdings in fast-food and drug companies.","Chancellor’s Other Stocks Come Under Scrutiny","","Merck & co"
"809",9,"2010-10-25T03:53:22+0000","Reports will include existing home sales for September and corporate results from Ford, Procter & Gamble, Microsoft and Exxon Mobil.","Looking Ahead: Economic Reports This Week","Business","Merck & co"
"810",10,"2010-09-23T09:04:34+0000","Sales to often unsophisticated retail investors have driven structured note offerings up 58 percent to $31.9 billion through August, according to data compiled by Bloomberg News, causing losses for some.","Structured Notes Boom, but Some Investors Are Perplexed","Business","Merck & co"
"811",1,"2010-03-16T11:16:26+0000","Two former top executives of drugmaker Schering-Plough were named on Monday as new leaders of privately owned eye-care company Bausch & Lomb, Reuters reported.","Former Schering Executives Take Reins at Bausch","Business","Merck & co"
"812",2,"2010-12-06T01:50:56+0000","Jeffrey B. Kindler’s retirement comes almost two years after he led Pfizer’s bid for Wyeth, the first major deal after the financial crisis.","Pfizer Loses Man Behind Wyeth Deal","Business","Merck & co"
"813",3,"2010-02-15T04:48:23+0000","Economic data, corporate earnings and meetings.","Looking Ahead","Business","Merck & co"
"814",4,"2010-11-15T19:28:19+0000","A large study shows that nesiritide, which a smaller study had suggested had great promise, does not seem to be particularly effective.","Good News and Bad From a Heart Study","Science","Merck & co"
"815",5,"2010-04-12T19:59:47+0000","Disclosure advocates say it is not easy enough to use the companies’ Web sites to find out which doctors are getting the most money.","Data on Fees to Doctors Is Called Hard to Parse","Business","Merck & co"
"816",6,"2010-11-15T20:56:25+0000","Ivermectin doesn’t actually kill; it just leaves parasites defenseless.","Parasites: Learning a Worm-Killer’s Modus Operandi","Science","Merck & co"
"817",7,"2010-07-20T18:18:35+0000","Johnson & Johnson, which reduced its 2010 earnings forecast, said it had received a grand jury subpoena in connection with a federal investigation into a Tylenol recall.","More Federal Scrutiny for Johnson & Johnson","","Merck & co"
"818",8,"2010-07-26T05:26:03+0000","Reports this week include new-home sales for June, the consumer confidence index for July and sales of durable goods for June.","Economic Reports This Week","Business","Merck & co"
"819",9,"2010-12-02T03:01:19+0000","If the drug advisory panel had supported the changing of two drugs’ labels, dutasteride and finasteride would be only the second class of cancer-prevention drugs on the market.","F.D.A. Panel Rejects Expanded Use of Prostate Drug","National","Merck & co"
"820",10,"2010-03-02T23:50:12+0000","Pfizer is reportedly gearing up this week to bid 3 million euro ($4.08 billion) for Ratiopharm, a generic drug maker based in Germany.","Pfizer Said to Set Sights on German Drug Maker","Business","Merck & co"
"821",1,"2010-08-16T20:47:08+0000","The Indianapolis drugmaker is facing the worst patent losses in the industry and growing questions about how it will respond.","Analysts: Lilly Faces Growing Financial Pressure","","Merck & co"
"822",2,"2010-08-30T20:41:33+0000","Drug makers are trying to develop medicines that possess the muscle-building ability of testosterone without its side effects.","Drug Makers on the Trail of an Alternative to Steroids","Business","Merck & co"
"823",3,"2010-06-26T21:34:32+0000","A coalition of scientists and animal rights advocates has found a way to do for victims of animal abuse what the criminal justice system has done for human crime victims.","Effort Uses Dogs’ DNA to Track Their Abusers","National","Merck & co"
"824",4,"2010-12-13T12:30:46+0000","The $2.1 billion deal for Dionex comes after Thermo Fisher was thwarted in its bid to buy another laboratory supplier.","Thermo Fisher to Buy Lab Tool Maker","","Merck & co"
"825",5,"2010-07-30T13:54:32+0000","Investors were particularly fretful about the G.D.P. report because it comes at the end of a run of worse than expected economic data and a warning from the Fed.","After the G.D.P. Report, Wall Street Settles Down","Business","Merck & co"
"826",6,"2010-05-26T02:39:42+0000","About three-quarters of the patients who got a standard dose of the Vertex Pharmaceuticals drug in combination with the current existing treatment were essentially cured.","Hepatitis C Drug Raises Cure Rate in Late Trial","Business","Merck & co"
"827",7,"2010-09-04T02:52:00+0000","The Green Bay Packers’ loss is a couple’s gain.","Ana Cano, Kevin Nennig","Society","Merck & co"
"828",8,"2010-09-28T21:23:16+0000","Justice John G. Roberts Jr. made the move so that he could take part in deciding two cases involving the drug company that are before the court.","Chief Justice Sells Pfizer Stock","","Merck & co"
"829",9,"2010-01-08T17:52:47+0000","Julie Heather Feldman and Jason Robert Baruch were married Saturday evening at the Palace at Somerset Park, an event space in Somerset, N.J. Rabbi Norman R. Patz officiated, with Rabbi Geoffrey Spector taking part.","Julie Feldman, Jason Baruch","Society","Merck & co"
"830",10,"2010-08-04T23:01:39+0000","The Landmarks Preservation Commission’s vote that made way for an Islamic center near ground zero has largely been treated as a political decision. A suit challenges the vote on historical merits.","In Battle Over Mosque, a Defender of Architecture","Metro","Merck & co"
"831",1,"2010-01-07T08:50:05+0000","AstraZeneca settled a U.S. patent row over Nexium with Israel’s Teva Pharmaceuticals on Thursday, protecting the Anglo-Swedish drugmaker’s top-selling heartburn drug from immediate generic competition.","Astra Settles Nexium Dispute With Teva","Business","Merck & co"
"832",2,"2010-03-12T00:42:13+0000","Medicis has started a new marketing campaign that pits its wrinkle-smoother, Dysport, directly against Botox. It makes bioethicists squirm.","To Take on Botox, Rival Tries Rebate","Business","Merck & co"
"833",3,"2010-10-07T17:13:34+0000","Drug sales in China, Brazil and India will help spur industry growth and temper lower growth in the United States.","Forecast Sees Drug-Sales Growth Overseas","","Merck & co"
"834",4,"2010-03-24T14:55:07+0000","Genzyme, the drug maker, is facing enforcement action, including a fine, for problems at its plant in Boston.","Genzyme Says F.D.A. Will Oversee Its Factory","Business","Merck & co"
"835",5,"2010-03-31T18:40:51+0000","The drug company said it paid about $20 million to 4,500 doctors and other professionals for consulting and speaking on its behalf.","Pfizer Gives Details on Payments to Doctors","Business","Merck & co"
"836",6,"2010-12-15T17:15:07+0000","The deal would create the largest information technology services company in Europe.","Siemens to Sell I.T. Unit to Atos for $1.1 Billion","","Merck & co"
"837",7,"2010-12-04T00:15:23+0000","The bride, a director of communications at an educational video producer, and the bridegroom, a managing director in the chief administrative office of NYSE Euronext, were married in the Virgin Islands.","Traci Kampel, Keith Di Fiore","Society","Merck & co"
"838",8,"2010-07-30T22:20:28+0000","The bridegroom’s mother predicted when he would meet his match, and she was right.","Elisabeth Salemme, Mark Walker","Society","Merck & co"
"839",9,"2010-02-05T04:02:36+0000","Without the regulatory certainty stemming from the health care bill, drug companies face unpleasant surprises like a heavier tax on foreign income.","Stalled Health Care Bill Leaves Drug Makers in Regulatory Limbo","Business","Merck & co"
"840",10,"2010-01-15T22:18:20+0000","The president of the pharmaceuticals industry trade group threatens to oppose Congressional health care legislation if biologic drugs do not receive protection from competition for 12 years.","Drug Industry Group Threatens to Withdraw Support","","Merck & co"
"841",1,"2010-01-15T22:18:20+0000","The president of the pharmaceuticals industry trade group threatens to oppose Congressional health care legislation if biologic drugs do not receive protection from competition for 12 years.","Drug Industry Group Threatens to Withdraw Support","","Merck & co"
"842",2,"2010-12-20T03:09:44+0000","Mr. Le Berre, a French entomologist, enlisted the World Bank in a campaign against onchocerciasis, an African parasitic disease, and helped direct spraying programs to control the disease.","René Le Berre, Entomologist Who Fought River Blindness, Is Dead at 78","Foreign","Merck & co"
"843",3,"2010-02-22T13:42:06+0000","A drop in energy shares and concerns over a new health care plan overshadowed renewed confidence in the banking sector","Wall Street Exchanges Turn Lower in Closing Minutes","Business","Merck & co"
"844",4,"2010-10-12T12:24:04+0000","Pfizer agreed to buy the maker of pain medication for $3.6 billion in cash, in the giant drug maker’s first major deal since its blockbuster purchase of Wyeth last year.","Pfizer to Buy King Pharmaceuticals for $3.6 Billion","Business","Merck & co"
"845",5,"2010-03-23T03:58:58+0000","Although there is no evidence of harm, government officials want to know why pieces of a pig virus are in the vaccine.","F.D.A. Asks Pediatricians to Stop Using a Diarrhea Vaccine for Now","National","Merck & co"
"846",6,"2010-02-23T09:22:23+0000","Volatility returned to Wall Street on Monday, ending a four-day winning streak for stocks, as worries over the energy sector overshadowed hopes that banks would continue to bring in generous profits, The New York Times reported.","Wall Street Exchanges Turn Lower in Closing Minutes","Business","Merck & co"
"847",7,"2010-10-18T16:05:50+0000","Pfizer will pay Biocon $200 million initially and up to $150 million in additional payments. Biocon is one of India’s largest biotech companies.","Pfizer Makes Move Into Biologic Drugs","","Merck & co"
"848",8,"2010-02-03T14:37:15+0000","Shares traded within a narrow range with mixed earnings results offsetting the latest report of job cuts in January.","Concerned Over Jobs and Revenue, Wall St. Wanders","Business","Merck & co"
"849",9,"2010-07-20T11:42:38+0000","Shares turned around in afternoon trading, though one analyst characterized the markets as searching for direction.","Wall Street Ends the Day Higher","Business","Merck & co"
"850",10,"2010-03-16T14:17:11+0000","As pharmaceutical sales in countries like China and India overtake established markets, leading drug companies risk losing market share to local players, a study said.","Drug Giants Lag Where Sales Boom, Study Says","Business","Merck & co"
"851",1,"2010-02-04T09:06:36+0000","Investors were cautious on Wednesday as concerns over high unemployment and the ability of businesses to bring in revenue resurfaced, tempering some of the zeal that had marked Wall Street earlier this week.","Concerned Over Jobs and Revenue, Wall St. Wanders","Business","Merck & co"
"852",2,"2010-07-20T11:42:38+0000","Shares turned around in afternoon trading, though one analyst characterized the markets as searching for direction.","Wall Street Ends the Day Higher","Business","Merck & co"
"853",3,"2010-03-16T14:17:11+0000","As pharmaceutical sales in countries like China and India overtake established markets, leading drug companies risk losing market share to local players, a study said.","Drug Giants Lag Where Sales Boom, Study Says","Business","Merck & co"
"854",4,"2010-07-21T09:24:37+0000","Stocks closed a lightly traded session higher Tuesday despite disappointing earnings from Goldman Sachs and Johnson & Johnson.","Wall Street Ends the Day Higher","Business","Merck & co"
"855",5,"2010-08-24T04:00:38+0000","Roche agreed to pay up to $1.1 billion to Aileron Therapeutics, which is developing a new type of drug technology called stapled peptides.","Roche Backs New Method for Drug Delivery to Cells","Business","Merck & co"
"856",6,"2010-03-25T00:37:11+0000","Orthopedists have reported some unusually severe thighbone fractures, including some in which the bone snaps like a twig.","Researchers Puzzled by Role of Osteoporosis Drug in Rare Thighbone Fractures","National","Merck & co"
"857",7,"2010-05-17T00:46:05+0000","Neglected tropical diseases can strike close to home, but many of them could be cured or prevented at astonishingly low cost. ","Parasites in Paradise","OpEd","Merck & co"
"858",8,"2010-03-09T10:00:01+0000","Lacking a clear consensus about the strength of the recovery, Wall Street fell into a seesaw pattern on Monday.","Hesitation on Wall Street Leaves Shares Flat","Business","Merck & co"
"859",9,"2010-01-19T13:51:59+0000","Investors, pondering the Senate race in Massachusetts, expect the dynamics of the health care debate to change.","Drug Companies and a Pivotal Senate Race Help Lead the Markets Higher","Business","Merck & co"
"860",10,"2010-01-15T10:26:18+0000","Stocks advanced for a second day as technology shares climbed before Intel reported earnings. In addition, business inventories increased more than forecast, overshadowing an unexpected drop in retail sales.","Technology Helps Shares Higher as Retailers Slip","Business","Merck & co"
"861",1,"2010-07-27T22:35:59+0000","The River to River Festival’s “We Give Ourselves Away at Every Moment” commemorated the first anniversary of Merce Cunningham’s death.","A Tribute to Merce Cunningham","Arts","Merck & co"
"862",2,"2010-01-15T10:26:18+0000","Stocks advanced for a second day as technology shares climbed before Intel reported earnings. In addition, business inventories increased more than forecast, overshadowing an unexpected drop in retail sales.","Technology Helps Shares Higher as Retailers Slip","Business","Merck & co"
"863",3,"2010-03-31T21:54:33+0000","A woman’s right insole will be affixed to ads in several women’s magazines after a successful test last June.","Dr. Scholl’s Widens Its Insole Campaign","Business","Merck & co"
"864",4,"2010-04-21T13:14:09+0000","Shares were mixed at the close with many investors sitting on the sidelines, waiting for projections in productivity or hiring.","A Flat Day as a Few Good Profit Reports Buoy Investors","Business","Merck & co"
"865",5,"2010-02-24T15:46:33+0000","The vaccine, Prevnar 13, is effective against more types of bacteria, particularly a virulent subtype called strain 19A.","Vaccine Approved for Child Infections","Business","Merck & co"
"866",6,"2010-01-27T02:03:46+0000","The Merce Cunningham Dance Company on Wednesday will announce its final tour, meant to give the world a last chance to view the works created by its founder.","A Long Farewell to Merce Cunningham","Culture","Merck & co"
"867",7,"2010-08-25T20:00:34+0000","On Oct. 4, Mikhail Baryshnikov will perform as part of a special benefit program to introduce a new collaboration between the Merce Cunningham Dance Company and Baryshnikov Arts Center.","Baryshnikov and Cunningham Company Embark on New Collaboration","Culture","Merck & co"
"868",8,"2010-08-25T21:18:38+0000","Though Merce Cunningham is no longer alive, some of the biggest stars in the dance world are working to ensure his legacy.","Benefit Project Promotes Cunningham’s Legacy","Culture","Merck & co"
"869",9,"2010-03-13T02:52:32+0000","Ranbaxy Laboratories, a maker of generic drugs, has run afoul of the Food and Drug Administration for violations at its United States factory in upstate New York.","Violations Are Cited in Generics","Business","Merck & co"
"870",10,"2010-07-02T06:40:23+0000","five choreographers will pay respect to Merce Cunningham in a program on July 26.","Five Choreographers to Honor Cunningham","Weekend","Merck & co"
"871",1,"2010-06-02T22:41:15+0000","Mercury is now dispensable for Ford Motor, which announced plans to shut down the brand, but some old commercials provide reminders of the days when cars bearing “the Big M” were in high demand.","Classic Ads: Mercury","","Merck & co"
"872",2,"2010-05-08T03:10:48+0000","Mr. van der Marck, whose museum career was somewhat tumultuous, championed modern and contemporary art.","Jan van der Marck, Museum Administrator, Dies at 80","Culture","Merck & co"
"873",3,"2010-08-29T17:00:55+0000","The French drug maker Sanofi-Aventis disclosed its $18.5 billion bid for the American biotechnology firm Genzyme.","Sanofi’s Bid Puts Pressure on Genzyme","Business","Merck & co"
"874",4,"2010-07-12T00:13:08+0000","BP is in talks to sell assets, including stakes in its Alaska operations, to Apache for about $10 billion, a person briefed on the matter told DealBook on Sunday.","BP Holds Talks to Sell Assets to Apache","Business","Merck & co"
